CYCLES;0x06;0x07;0x08;0x09;0x0A;0x0B
815169;288129;77858;631256;0;3;0 
816390;288129;77858;631259;0;2;0 
817770;288129;77858;631258;0;3;0 
815808;288130;77859;631262;0;4;0 
817068;288129;77858;631257;0;2;0 
815093;288129;77858;631255;0;2;0 
817012;288129;77859;631260;0;4;0 
815779;288129;77858;631260;0;2;0 
816065;288129;77858;631259;0;2;0 
814270;288129;77858;631255;0;2;0 
816202;288130;77858;631261;0;4;0 
814742;288129;77858;631256;0;2;0 
815470;288129;77858;631260;0;2;0 
816657;288131;77858;631261;0;5;0 
816330;288129;77858;631256;0;2;0 
814602;288129;77858;631261;0;2;0 
817556;288130;77858;631264;0;4;0 
814433;288129;77859;631261;0;4;0 
816066;288129;77858;631252;0;2;0 
814925;288129;77858;631251;0;2;0 
814883;288130;77858;631260;0;4;0 
814661;288129;77858;631258;0;2;0 
814436;288129;77858;631261;0;2;0 
814982;288130;77858;631258;0;4;0 
815512;288129;77858;631253;0;2;0 
815691;288129;77858;631260;0;2;0 
817243;288129;77858;631257;0;4;0 
815246;288131;77858;631263;0;4;0 
814838;288129;77858;631259;0;2;0 
815028;288129;77858;631251;0;2;0 
814458;288130;77858;631256;0;4;0 
815369;288129;77859;631261;0;3;0 
815953;288129;77858;631255;0;2;0 
815369;288130;77858;631256;0;3;0 
817205;288131;77858;631264;0;4;0 
816097;288129;77858;631255;0;2;0 
815625;288129;77858;631258;0;2;0 
817103;288131;77858;631264;0;6;0 
814065;288129;77858;631255;0;2;0 
814541;288129;77858;631255;0;2;0 
815954;288130;77858;631263;0;4;0 
816125;288130;77858;631260;0;4;0 
815616;288129;77858;631253;0;2;0 
815023;288129;77858;631258;0;2;0 
815789;288131;77859;631269;0;5;0 
814700;288129;77858;631253;0;2;0 
815670;288129;77858;631254;0;2;0 
815779;288130;77858;631267;0;4;0 
815326;288129;77858;631257;0;3;0 
815337;288129;77858;631255;0;2;0 
817130;288130;77858;631266;0;5;0 
815343;288129;77858;631262;0;5;0 
814525;288129;77858;631255;0;2;0 
816204;288129;77858;631255;0;2;0 
816197;288129;77858;631260;0;4;0 
814555;288129;77858;631260;0;2;0 
819883;288129;77858;631258;0;2;0 
815106;288129;77858;631257;0;2;0 
815166;288131;77858;631263;0;5;0 
815710;288129;77858;631256;0;2;0 
813894;288129;77858;631256;0;2;0 
817582;288131;77858;631263;0;5;0 
814965;288129;77858;631258;0;2;0 
814327;288129;77858;631254;0;2;0 
816349;288130;77858;631258;0;4;0 
815368;288130;77858;631255;0;3;0 
815184;288129;77858;631256;0;2;0 
815333;288129;77858;631258;0;2;0 
815564;288129;77858;631255;0;4;0 
814887;288129;77858;631252;0;2;0 
815008;288129;77858;631254;0;2;0 
817378;288129;77858;631259;0;4;0 
814642;288129;77858;631255;0;2;0 
817202;288129;77858;631252;0;2;0 
816923;288131;77858;631269;0;5;0 
815357;288129;77859;631259;0;4;0 
814880;288129;77858;631252;0;2;0 
817853;288129;77858;631258;0;2;0 
814490;288130;77858;631261;0;4;0 
814275;288129;77858;631253;0;2;0 
815117;288129;77858;631257;0;2;0 
815127;288129;77859;631260;0;4;0 
817242;288129;77858;631260;0;2;0 
814844;288129;77858;631257;0;2;0 
815252;288129;77858;631255;0;2;0 
816596;288129;77858;631260;0;4;0 
814886;288129;77858;631253;0;2;0 
816168;288129;77858;631260;0;3;0 
814993;288129;77859;631264;0;4;0 
815400;288129;77858;631256;0;2;0 
814404;288129;77858;631256;0;2;0 
815434;288129;77858;631258;0;4;0 
815819;288129;77858;631257;0;3;0 
815002;288129;77858;631260;0;2;0 
815326;288129;77858;631252;0;2;0 
815502;288129;77858;631256;0;4;0 
814123;288129;77858;631254;0;2;0 
815892;288129;77858;631255;0;2;0 
816948;288130;77858;631260;0;5;0 
815272;288129;77858;631257;0;2;0 
817299;288129;77858;631258;0;2;0 
814823;288129;77858;631255;0;2;0 
815418;288129;77858;631258;0;4;0 
815106;288129;77858;631255;0;2;0 
817003;288129;77858;631253;0;2;0 
815884;288130;77858;631264;0;4;0 
814894;288129;77858;631254;0;2;0 
815137;288129;77858;631253;0;2;0 
818193;288129;77858;631255;0;2;0 
815129;288129;77859;631259;0;4;0 
816119;288130;77858;631261;0;5;0 
815888;288129;77858;631256;0;2;0 
815121;288129;77858;631259;0;2;0 
815493;288129;77858;631260;0;4;0 
820371;288130;77858;631257;0;4;0 
815468;288129;77858;631256;0;2;0 
814877;288129;77858;631257;0;2;0 
815623;288131;77858;631258;0;4;0 
814965;288129;77858;631257;0;2;0 
816494;288129;77858;631257;0;2;0 
814397;288130;77858;631257;0;3;0 
815357;288129;77858;631254;0;3;0 
814889;288129;77858;631258;0;2;0 
816747;288130;77859;631259;0;4;0 
815389;288129;77858;631264;0;4;0 
815553;288129;77858;631257;0;2;0 
818173;288129;77858;631253;0;2;0 
816307;288129;77858;631258;0;4;0 
814896;288129;77858;631267;0;2;0 
814729;288130;77859;631259;0;4;0 
816260;288129;77858;631255;0;3;0 
816194;288129;77859;631259;0;4;0 
814764;288129;77858;631261;0;2;0 
815725;288129;77858;631255;0;2;0 
816883;288129;77859;631258;0;5;0 
815469;288129;77858;631255;0;2;0 
814563;288129;77858;631255;0;2;0 
816147;288129;77860;631267;0;5;0 
815060;288129;77860;631263;0;4;0 
814652;288129;77858;631258;0;2;0 
814443;288129;77858;631255;0;2;0 
817257;288129;77858;631261;0;4;0 
815539;288129;77858;631255;0;2;0 
814178;288129;77858;631261;0;2;0 
815919;288131;77858;631259;0;4;0 
824354;288129;77858;631252;0;2;0 
817276;288129;77858;631253;0;2;0 
815290;288129;77858;631257;0;4;0 
815543;288130;77858;631257;0;4;0 
814954;288129;77858;631254;0;2;0 
816058;288129;77858;631253;0;2;0 
815634;288132;77858;631262;0;5;0 
814604;288129;77858;631253;0;2;0 
814489;288129;77858;631259;0;2;0 
814958;288129;77858;631258;0;3;0 
818062;288129;77858;631266;0;4;0 
814166;288129;77858;631260;0;2;0 
818065;288129;77858;631251;0;2;0 
817727;288131;77858;631267;0;6;0 
815450;288129;77858;631253;0;2;0 
814645;288129;77858;631255;0;2;0 
814636;288130;77858;631257;0;3;0 
815891;288130;77859;631259;0;4;0 
814358;288129;77858;631256;0;2;0 
815834;288129;77858;631255;0;2;0 
815530;288130;77858;631260;0;5;0 
817358;288129;77858;631256;0;2;0 
814553;288129;77858;631257;0;2;0 
815233;288130;77858;631261;0;4;0 
815008;288129;77858;631256;0;3;0 
815667;288129;77858;631251;0;2;0 
814684;288130;77858;631258;0;3;0 
816133;288130;77858;631259;0;5;0 
814825;288129;77858;631256;0;2;0 
814766;288129;77858;631255;0;2;0 
814770;288129;77859;631264;0;4;0 
814192;288129;77858;631256;0;2;0 
818419;288129;77858;631258;0;2;0 
815460;288129;77858;631256;0;2;0 
818569;288132;77858;631266;0;5;0 
816088;288129;77859;631258;0;4;0 
817021;288129;77858;631258;0;2;0 
814705;288129;77858;631255;0;2;0 
815816;288129;77858;631260;0;4;0 
815570;288130;77858;631260;0;3;0 
816139;288129;77858;631261;0;2;0 
815696;288129;77858;631256;0;2;0 
818327;288129;77858;631256;0;2;0 
816114;288129;77858;631255;0;2;0 
815403;288129;77859;631260;0;3;0 
815381;288130;77858;631264;0;4;0 
814703;288129;77858;631255;0;2;0 
814911;288129;77858;631261;0;2;0 
815945;288131;77858;631267;0;5;0 
814241;288129;77858;631253;0;2;0 
814748;288129;77858;631262;0;2;0 
815065;288129;77858;631259;0;4;0 
815296;288129;77858;631257;0;3;0 
814791;288129;77858;631254;0;2;0 
817115;288129;77858;631253;0;2;0 
815536;288130;77858;631263;0;4;0 
815627;288129;77858;631255;0;2;0 
815722;288129;77858;631254;0;2;0 
