CYCLES;0xD1;0xD2;0xE0;0xE1;0xE2;0xE3
542675;0;0;1887;2732;67;0 
545784;0;0;1754;3813;81;0 
544596;0;0;1759;4965;48;0 
543397;0;0;1852;3388;63;0 
542296;0;0;1723;3038;55;0 
542866;0;0;1935;3293;48;0 
552084;0;0;2058;5920;57;0 
543946;0;0;1736;5161;62;0 
545789;0;0;2084;3055;61;0 
543783;0;0;1746;3191;67;0 
542007;0;0;1728;2950;51;0 
543379;0;0;1720;4664;64;0 
545725;0;0;1744;2724;75;0 
544886;0;0;1734;4580;68;0 
552377;0;0;1722;5702;50;0 
542091;0;0;1750;3054;57;0 
544757;0;0;1706;5732;59;0 
543705;0;0;1928;3348;78;0 
544356;0;0;1740;3854;65;0 
544439;0;0;1746;2742;66;0 
545232;0;0;1882;4302;226;0 
543928;0;0;1752;3900;60;0 
545828;0;0;1912;5091;63;0 
545638;0;0;1709;6352;65;0 
543543;0;0;1762;2076;57;0 
541107;0;0;1736;2604;60;0 
548228;0;0;1795;7547;72;0 
542379;0;0;1722;3125;66;0 
545584;0;0;1742;3966;61;0 
545503;0;0;1733;3099;68;0 
545309;0;0;1731;4122;68;0 
545637;0;0;1735;2847;77;0 
541913;0;0;1964;2252;52;0 
542538;0;0;1728;2741;65;0 
541482;0;0;1752;2622;53;0 
545751;0;0;1738;5469;54;0 
542864;0;0;1697;3448;67;0 
545950;0;0;1731;2649;59;0 
546132;0;0;1722;4048;65;0 
543195;0;0;1780;3761;66;0 
545398;0;0;1725;3611;63;0 
558122;0;0;1894;9654;69;0 
543305;0;0;1882;3450;67;0 
544612;0;0;1727;2886;55;0 
545642;0;0;1962;6024;72;0 
545919;0;0;1732;2619;53;0 
542729;0;0;1999;3031;76;0 
542614;0;0;1857;2938;59;0 
546544;0;0;3803;4544;63;0 
543552;0;0;1755;3271;66;0 
