CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
4093;4;1;0;0;20;0 
4290;16;1;0;0;21;0 
2186;12;1;0;0;20;0 
3902;20;1;0;0;22;0 
1653;16;1;0;0;21;0 
4566;8;1;0;0;23;0 
2337;32;1;0;0;19;0 
4283;4;1;0;0;20;0 
1908;8;1;0;0;21;0 
2777;16;1;0;0;20;0 
2199;4;1;0;0;22;0 
3423;4;1;0;0;21;0 
3222;4;1;0;0;21;0 
1884;4;1;0;0;21;0 
4806;4;1;0;0;21;0 
3508;12;1;0;0;27;0 
4357;8;1;0;0;21;0 
2105;0;1;0;0;24;0 
1868;12;1;0;0;19;0 
1868;16;1;0;0;23;0 
3397;4;1;0;0;19;0 
1660;0;1;0;0;22;0 
1505;0;1;0;0;22;0 
4703;8;1;0;0;21;0 
4233;4;1;0;0;20;0 
2056;8;1;0;0;23;0 
2817;48;1;0;0;21;0 
2069;4;1;0;0;20;0 
1993;24;1;0;0;20;0 
1881;20;1;0;0;23;0 
3545;12;1;0;0;18;0 
3606;4;1;0;0;22;0 
1649;0;1;0;0;19;0 
1596;0;1;0;0;22;0 
1871;8;1;0;0;21;0 
2606;8;1;0;0;21;0 
5074;4;1;0;0;18;0 
1734;4;1;0;0;22;0 
3080;20;1;0;0;18;0 
4141;8;1;0;0;22;0 
1704;0;1;0;0;22;0 
2324;8;1;0;0;20;0 
1953;8;1;0;0;22;0 
1797;8;1;0;0;21;0 
2197;8;1;0;0;24;0 
1570;8;1;0;0;21;0 
2043;0;1;0;0;20;0 
2256;20;1;0;0;23;0 
4376;8;1;0;0;21;0 
6258;16;1;0;0;22;0 
1695;12;1;0;0;21;0 
1957;12;1;0;0;19;0 
4506;4;1;0;0;21;0 
3701;4;1;0;0;21;0 
4076;0;1;0;0;21;0 
2208;12;1;0;0;21;0 
2216;8;1;0;0;21;0 
4692;0;1;0;0;17;0 
1652;4;1;0;0;21;0 
1829;4;1;0;0;20;0 
2102;12;1;0;0;25;0 
4927;4;1;0;0;19;0 
1915;4;1;0;0;21;0 
1914;12;1;0;0;23;0 
3254;8;1;0;0;21;0 
1761;4;1;0;0;22;0 
1503;6;1;0;0;23;0 
1752;12;1;0;0;20;0 
5645;24;1;0;0;21;0 
1817;4;1;0;0;22;0 
3882;8;1;0;0;23;0 
1869;0;1;0;0;21;0 
2098;4;1;0;0;23;0 
4219;4;1;0;0;23;0 
5062;16;1;0;0;20;0 
1703;4;1;0;0;20;0 
2311;4;1;0;0;21;0 
2255;20;1;0;0;23;0 
2144;8;1;0;0;21;0 
1827;8;1;0;0;22;0 
2225;8;1;0;0;22;0 
1718;16;1;0;0;19;0 
1903;8;1;0;0;22;0 
1776;12;1;0;0;20;0 
4904;16;1;0;0;16;0 
1702;8;1;0;0;20;0 
2312;16;1;0;0;19;0 
1896;12;1;0;0;20;0 
1808;4;1;0;0;21;0 
2441;20;1;0;0;21;0 
1714;8;1;0;0;18;0 
1999;4;1;0;0;22;0 
1826;4;1;0;0;24;0 
1691;8;1;0;0;23;0 
1688;0;1;0;0;18;0 
2824;24;1;0;0;21;0 
1732;0;1;0;0;21;0 
1941;8;1;0;0;18;0 
1760;4;1;0;0;20;0 
2389;16;1;0;0;21;0 
1673;0;1;0;0;22;0 
1824;20;1;0;0;23;0 
1633;8;1;0;0;19;0 
2057;0;1;0;0;22;0 
4052;8;1;0;0;23;0 
1781;8;1;0;0;24;0 
1788;8;1;0;0;17;0 
1530;8;1;0;0;20;0 
1417;8;1;0;0;21;0 
1504;0;1;0;0;21;0 
2774;12;1;0;0;21;0 
1873;12;1;0;0;21;0 
1795;4;1;0;0;24;0 
3299;20;1;0;0;20;0 
1851;8;1;0;0;20;0 
1556;16;1;0;0;20;0 
3755;20;1;0;0;21;0 
5040;4;1;0;0;18;0 
1727;12;1;0;0;20;0 
2124;16;1;0;0;22;0 
5560;36;1;0;0;23;0 
1777;8;1;0;0;19;0 
2093;16;1;0;0;21;0 
4500;0;1;0;0;17;0 
1752;8;1;0;0;19;0 
2032;12;1;0;0;22;0 
1733;12;1;0;0;23;0 
2122;4;1;0;0;24;0 
2522;4;1;0;0;21;0 
1847;8;1;0;0;20;0 
1316;0;1;0;0;21;0 
2263;24;1;0;0;21;0 
1687;0;1;0;0;19;0 
1903;12;1;0;0;19;0 
2145;16;1;0;0;22;0 
4909;16;1;0;0;22;0 
1925;8;1;0;0;19;0 
4981;36;1;0;0;20;0 
1679;8;1;0;0;22;0 
4529;8;1;0;0;19;0 
3512;24;1;0;0;22;0 
2371;32;1;0;0;22;0 
2012;0;1;0;0;22;0 
1929;8;1;0;0;19;0 
1789;0;1;0;0;20;0 
1763;8;1;0;0;20;0 
2119;4;1;0;0;20;0 
1808;12;1;0;0;22;0 
2558;8;1;0;0;23;0 
3662;12;1;0;0;21;0 
3767;16;1;0;0;21;0 
4655;20;1;0;0;21;0 
2143;8;1;0;0;18;0 
2048;8;1;0;0;25;0 
5147;8;1;0;0;19;0 
1849;12;1;0;0;21;0 
2649;8;1;0;0;19;0 
4253;12;1;0;0;21;0 
2003;8;1;0;0;17;0 
2152;12;1;0;0;22;0 
1538;12;1;0;0;22;0 
1746;8;1;0;0;24;0 
5180;8;1;0;0;20;0 
3541;28;1;0;0;22;0 
1798;8;1;0;0;19;0 
2378;4;1;0;0;23;0 
1774;4;1;0;0;20;0 
1907;4;1;0;0;21;0 
3851;8;1;0;0;22;0 
1912;4;1;0;0;22;0 
2220;16;1;0;0;24;0 
4765;20;1;0;0;20;0 
1455;4;1;0;0;19;0 
1756;4;1;0;0;23;0 
2182;16;1;0;0;22;0 
1831;8;1;0;0;20;0 
3695;4;1;0;0;19;0 
4417;8;1;0;0;20;0 
2020;16;1;0;0;20;0 
3978;4;1;0;0;23;0 
3554;16;1;0;0;17;0 
1604;4;1;0;0;20;0 
1739;8;1;0;0;20;0 
1766;12;1;0;0;16;0 
2581;40;1;0;0;19;0 
3346;4;1;0;0;18;0 
1851;4;1;0;0;20;0 
1612;4;1;0;0;18;0 
1897;12;1;0;0;19;0 
1596;4;1;0;0;21;0 
1921;8;1;0;0;20;0 
