CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
4656;8;0;2328;0;4;4 
3741;4;0;1870;0;4;0 
4024;36;0;2012;0;24;12 
4232;6;0;2116;0;4;2 
4087;4;0;2043;0;4;0 
4183;12;0;2092;0;12;0 
3644;12;0;1822;0;12;0 
3647;8;0;1824;0;4;4 
3650;12;0;1825;0;8;4 
3676;8;0;1838;0;8;0 
3985;4;0;1992;0;4;0 
3946;8;0;1973;0;8;0 
4538;12;0;2269;0;4;8 
4738;8;0;2369;0;4;4 
4408;4;0;2204;0;4;0 
3964;8;0;1982;0;4;4 
3657;8;0;1829;0;4;4 
3636;4;0;1818;0;4;0 
3672;12;0;1836;0;4;8 
3608;12;0;1804;0;12;0 
4581;8;0;2291;0;4;4 
3630;0;0;1815;0;0;0 
3661;8;0;1831;0;8;0 
4235;12;0;2118;0;8;4 
3635;8;0;1818;0;4;4 
4422;12;0;2211;0;4;8 
4583;12;0;2291;0;4;8 
3797;16;0;1899;0;8;8 
3653;4;0;1827;0;4;0 
4277;8;0;2139;0;8;0 
3955;8;0;1978;0;4;4 
3661;16;0;1831;0;8;8 
4344;16;0;2172;0;8;8 
4168;12;0;2084;0;8;4 
4041;16;0;2021;0;4;12 
3946;4;0;1973;0;0;4 
3671;8;0;1835;0;8;0 
3862;8;0;1931;0;4;4 
4602;8;0;2301;0;8;0 
3658;8;0;1829;0;4;4 
3693;12;0;1846;0;8;4 
4611;12;0;2306;0;8;4 
3940;4;0;1970;0;4;0 
4650;8;0;2325;0;4;4 
3655;44;0;1827;0;16;28 
3949;16;0;1975;0;8;8 
3909;0;0;1954;0;0;0 
3616;8;0;1808;0;4;4 
3645;12;0;1822;0;8;4 
3951;8;0;1976;0;4;4 
4696;12;0;2348;0;4;8 
3659;8;0;1829;0;4;4 
3991;12;0;1996;0;8;4 
3717;4;0;1859;0;4;0 
3679;12;0;1840;0;12;0 
4651;8;0;2325;0;4;4 
4296;8;0;2148;0;4;4 
3657;12;0;1829;0;8;4 
3665;12;0;1832;0;8;4 
3933;4;0;1967;0;4;0 
4018;24;0;2009;0;4;20 
4156;12;0;2078;0;8;4 
3625;4;0;1812;0;4;0 
4032;12;0;2016;0;4;8 
3938;4;0;1969;0;0;4 
3638;8;0;1819;0;4;4 
3764;16;0;1882;0;12;4 
4465;8;0;2232;0;8;0 
4011;12;0;2006;0;8;4 
3814;20;0;1907;0;12;8 
3944;4;0;1972;0;0;4 
3703;16;0;1851;0;8;8 
3702;32;0;1851;0;28;4 
3928;4;0;1964;0;4;0 
3649;8;0;1825;0;4;4 
3977;8;0;1988;0;4;4 
4566;4;0;2283;0;4;0 
4046;8;0;2023;0;4;4 
4599;16;0;2299;0;8;8 
4054;4;0;2027;0;4;0 
4186;8;0;2093;0;8;0 
3636;0;0;1818;0;0;0 
3948;8;0;1974;0;4;4 
3645;8;0;1822;0;4;4 
4322;8;0;2161;0;4;4 
3680;4;0;1840;0;4;0 
4559;8;0;2280;0;8;0 
3635;4;0;1818;0;4;0 
