CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
815114;0;44844;1;1;7346;0 
815888;0;44844;1;1;7390;0 
815267;0;44844;1;1;7426;0 
815228;0;44844;1;1;7396;0 
819154;0;44844;1;1;7333;0 
815284;0;44844;1;1;7441;0 
814966;0;44844;1;1;7375;0 
814608;0;44844;1;1;7304;0 
814760;0;44844;1;1;7336;0 
814480;0;44844;1;1;7362;0 
817606;0;44844;1;1;7395;0 
818713;0;44844;1;1;7395;0 
815327;0;44844;1;1;7350;0 
815366;0;44844;1;1;7375;0 
815385;0;44844;1;1;7395;0 
814684;0;44844;1;1;7294;0 
816308;0;44844;1;1;7365;0 
813936;0;44844;1;1;7264;0 
815836;0;44845;1;1;7302;0 
816245;0;44844;1;1;7438;0 
815840;0;44844;1;1;7356;0 
819142;0;44845;1;1;7424;0 
815540;0;44844;1;1;7324;0 
815864;0;44844;1;1;7351;0 
818102;0;44844;1;1;7426;0 
814646;0;44844;1;1;7366;0 
816088;0;44844;1;1;7321;0 
816192;0;44844;1;1;7432;0 
814850;0;44844;1;1;7347;0 
815587;0;44844;1;1;7429;0 
816640;0;44844;1;1;7409;0 
814646;0;44844;1;1;7341;0 
815669;0;44844;1;1;7373;0 
815998;0;44844;1;1;7444;0 
815437;0;44844;1;1;7345;0 
817362;0;44844;1;1;7445;0 
819078;0;44844;1;1;7434;0 
815099;0;44844;1;1;7361;0 
815782;0;44844;1;1;7443;0 
815086;0;44844;1;1;7400;0 
815525;0;44844;1;1;7390;0 
815126;0;44844;1;1;7431;0 
814778;0;44844;1;1;7336;0 
814618;0;44845;1;1;7367;0 
815659;0;44844;1;1;7316;0 
815354;0;44844;1;1;7383;0 
816296;0;44844;1;1;7439;0 
815732;0;44844;1;1;7354;0 
816707;0;44844;1;1;7279;0 
816192;0;44844;1;1;7395;0 
814888;0;44844;1;1;7352;0 
817342;0;44844;1;1;7333;0 
815461;0;44844;1;1;7401;0 
816074;0;44844;1;1;7450;0 
815461;0;44844;1;1;7372;0 
819582;0;44844;1;1;7388;0 
815722;0;44844;1;1;7418;0 
818829;0;44844;1;1;7409;0 
815944;0;44844;1;1;7401;0 
