CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
2516528;5634;5;0;411;0;9 
2513510;5634;4;0;305;0;0 
2515025;5634;5;0;430;0;3 
2517338;5634;4;0;357;0;9 
2516924;5634;5;0;341;0;0 
2516942;5634;4;0;540;0;14 
2514857;5634;4;0;377;0;3 
2517327;5634;7;0;534;0;17 
2516458;5634;4;0;393;0;11 
2515169;5634;5;0;325;0;7 
2515054;5634;5;0;425;0;6 
2516635;5634;5;0;391;0;10 
2518312;5634;6;0;532;0;22 
2516296;5634;4;0;343;0;3 
2515443;5634;4;0;352;0;3 
2514340;5634;5;0;335;0;0 
2515748;5634;4;0;376;0;10 
2518360;5634;5;0;458;0;15 
2516049;5634;4;0;372;0;3 
2515679;5634;4;0;314;0;3 
2513456;5634;4;0;347;0;13 
2515934;5634;4;0;349;0;3 
2516863;5634;5;0;453;0;10 
2514261;5634;5;0;387;0;0 
2516568;5634;4;0;378;0;3 
2516723;5634;4;0;341;0;0 
2515465;5634;4;0;350;0;18 
2517254;5634;5;0;457;0;13 
2517141;5634;4;0;346;0;13 
2515879;5634;4;0;320;0;0 
2515007;5634;5;0;351;0;10 
2514549;5634;6;0;420;0;6 
2516111;5634;7;0;532;0;12 
2516636;5634;5;0;540;0;0 
2514109;5634;5;0;368;0;12 
2515083;5634;4;0;322;0;3 
2514149;5634;4;0;367;0;10 
2516622;5634;5;0;434;0;9 
2515963;5634;4;0;335;0;0 
2517280;5634;6;0;431;0;0 
2514328;5634;4;0;313;0;8 
2515329;5634;4;0;333;0;9 
2517873;5634;4;0;338;0;6 
2515507;5634;4;0;336;0;15 
2516209;5634;5;0;451;0;12 
2515460;5634;4;0;316;0;0 
2513436;5634;4;0;326;0;3 
2514185;5634;5;0;349;0;9 
2517691;5634;5;0;401;0;12 
2516565;5634;7;0;500;0;3 
2514398;5634;6;0;389;0;6 
2513795;5634;5;0;376;0;6 
2516856;5634;4;0;321;0;3 
2515104;5634;4;0;327;0;0 
2517030;5634;5;0;466;0;3 
2517604;5634;4;0;378;0;10 
2514148;5634;4;0;379;0;6 
2515400;5634;4;0;365;0;6 
2513256;5634;5;0;376;0;16 
2517318;5634;5;0;474;0;3 
2515459;5634;4;0;314;0;3 
