CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
1637;0;29;46;9;0;0 
704;0;32;42;9;0;0 
651;0;33;42;8;0;0 
649;0;38;33;8;0;0 
733;0;30;70;12;0;0 
739;0;26;58;13;0;0 
817;0;33;37;10;0;0 
2049;0;33;32;9;0;0 
787;0;40;40;9;0;0 
822;0;142;50;14;0;0 
627;0;44;18;9;0;0 
669;0;36;39;9;0;0 
638;0;36;33;9;0;0 
2190;0;30;26;9;0;0 
1875;0;34;36;9;0;0 
2747;0;27;42;14;0;0 
654;0;35;40;10;0;0 
628;0;28;40;8;0;0 
630;0;31;46;13;0;0 
2862;0;36;38;8;0;0 
628;0;34;39;8;0;0 
694;0;36;18;9;0;0 
752;0;33;45;8;0;0 
651;0;30;26;10;0;0 
2279;0;47;18;9;0;0 
637;0;32;42;9;0;0 
611;0;33;43;8;0;0 
1581;0;28;46;9;0;0 
621;0;34;36;9;0;0 
851;0;33;42;8;0;0 
619;0;33;42;8;0;0 
1333;0;26;56;8;0;0 
1724;0;45;42;9;0;0 
606;0;34;36;9;0;0 
804;0;27;58;14;0;0 
1845;0;33;37;8;0;0 
727;0;36;32;9;0;0 
649;0;35;38;9;0;0 
753;0;100;40;18;0;0 
643;0;46;38;9;0;0 
1646;0;36;33;8;0;0 
848;0;37;38;9;0;0 
691;0;34;38;9;0;0 
624;0;34;32;8;0;0 
1882;0;29;49;9;0;0 
669;0;29;38;14;0;0 
3025;0;35;37;9;0;0 
716;0;36;38;8;0;0 
2012;0;36;32;9;0;0 
1689;0;29;46;9;0;0 
1665;0;29;46;9;0;0 
631;0;36;32;9;0;0 
2378;0;45;42;8;0;0 
919;0;25;52;9;0;0 
638;0;34;41;9;0;0 
658;0;32;51;13;0;0 
2197;0;35;38;10;0;0 
685;0;35;36;9;0;0 
808;0;32;37;9;0;0 
1702;0;32;42;9;0;0 
627;0;35;33;10;0;0 
640;0;41;30;8;0;0 
645;0;34;42;9;0;0 
677;0;29;55;14;0;0 
778;0;33;22;10;0;0 
1208;0;36;32;9;0;0 
742;0;49;66;12;0;0 
725;0;36;23;9;0;0 
673;0;36;18;9;0;0 
679;0;33;45;8;0;0 
640;0;35;38;9;0;0 
1713;0;27;43;9;0;0 
628;0;33;42;8;0;0 
2240;0;32;40;8;0;0 
796;0;33;36;9;0;0 
616;0;33;37;8;0;0 
657;0;46;42;8;0;0 
625;0;33;38;9;0;0 
796;0;33;36;9;0;0 
790;0;28;45;13;0;0 
2024;0;38;40;8;0;0 
630;0;32;42;9;0;0 
655;0;32;40;14;0;0 
664;0;35;38;9;0;0 
915;0;36;57;9;0;0 
615;0;37;38;10;0;0 
944;0;144;51;9;0;0 
637;0;36;32;10;0;0 
635;0;36;19;9;0;0 
2967;0;36;18;10;0;0 
646;0;36;18;9;0;0 
696;0;44;22;9;0;0 
852;0;34;61;9;0;0 
597;0;33;22;10;0;0 
799;0;36;32;9;0;0 
705;0;85;40;15;0;0 
670;0;36;18;9;0;0 
1163;0;44;22;9;0;0 
722;0;44;42;9;0;0 
611;0;34;22;8;0;0 
667;0;36;18;9;0;0 
620;0;34;42;9;0;0 
608;0;27;36;9;0;0 
1847;0;37;32;8;0;0 
643;0;47;32;9;0;0 
2603;0;1846;61;18;0;0 
3498;0;43;55;9;0;0 
651;0;33;43;8;0;0 
690;0;37;46;10;0;0 
631;0;35;18;9;0;0 
635;0;37;33;9;0;0 
634;0;36;33;9;0;0 
636;0;32;37;10;0;0 
720;0;29;42;15;0;0 
650;0;43;42;9;0;0 
693;0;33;42;15;0;0 
656;0;30;40;9;0;0 
656;0;32;43;10;0;0 
875;0;45;57;9;0;0 
1671;0;33;57;9;0;0 
646;0;46;33;10;0;0 
1593;0;39;36;10;0;0 
654;0;34;42;10;0;0 
610;0;36;18;10;0;0 
1672;0;36;32;9;0;0 
1220;0;36;34;9;0;0 
777;0;38;32;9;0;0 
664;0;47;32;9;0;0 
622;0;33;41;8;0;0 
645;0;34;42;10;0;0 
644;0;30;46;9;0;0 
1062;0;37;18;9;0;0 
702;0;27;61;14;0;0 
3530;0;27;41;15;0;0 
646;0;36;32;9;0;0 
621;0;37;32;8;0;0 
1572;0;33;23;9;0;0 
639;0;32;34;9;0;0 
631;0;32;38;9;0;0 
799;0;32;44;9;0;0 
1191;0;187;81;18;0;0 
705;0;32;41;9;0;0 
824;0;25;65;14;0;0 
2045;0;36;32;9;0;0 
628;0;33;42;9;0;0 
1023;0;32;55;9;0;0 
695;0;27;63;14;0;0 
696;0;29;60;13;0;0 
647;0;36;31;9;0;0 
675;0;36;32;9;0;0 
648;0;47;37;8;0;0 
3167;0;33;36;9;0;0 
1748;0;49;32;9;0;0 
696;0;33;40;9;0;0 
747;0;45;51;11;0;0 
703;0;28;36;17;0;0 
646;0;32;42;10;0;0 
