CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
814394;68;1;0;0;187;0 
815888;92;1;0;0;170;0 
817970;68;1;2;0;215;0 
815152;92;1;0;0;205;0 
815129;108;1;0;0;184;0 
815556;96;1;2;0;202;0 
814936;144;1;2;0;197;0 
815074;100;1;0;0;213;0 
816893;128;1;0;0;174;0 
815766;124;1;3;0;187;0 
815673;96;1;0;0;195;0 
815249;148;1;1;0;281;0 
815898;148;1;2;0;191;0 
814720;64;1;0;0;204;0 
814504;72;1;0;0;180;0 
816583;124;1;2;0;227;0 
814304;108;1;0;0;196;0 
815121;124;1;0;0;169;0 
815855;84;1;2;0;221;0 
816738;92;1;2;0;198;0 
815569;88;1;0;0;182;0 
814809;116;1;1;0;231;0 
816434;104;1;2;0;207;0 
814982;88;1;0;0;175;0 
817515;136;1;0;0;181;0 
817906;142;1;2;0;187;0 
815881;76;1;0;0;205;0 
814771;152;1;0;0;189;0 
815954;124;1;2;0;213;0 
814112;104;1;0;0;172;0 
814380;100;1;0;0;182;0 
814802;76;1;2;0;203;0 
815728;120;1;2;0;184;0 
814722;124;1;0;0;172;0 
818386;92;1;1;0;199;0 
815681;164;1;2;0;213;0 
814619;128;1;0;0;182;0 
819930;196;1;1;0;279;0 
815375;74;1;2;0;237;0 
