CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
35255;16;1;0;0;29;0 
35268;20;1;0;0;30;0 
35195;20;1;0;0;24;0 
35429;12;1;0;0;27;0 
35064;8;1;0;0;26;0 
35352;16;1;0;0;28;0 
37552;24;1;0;0;27;0 
35213;28;1;0;0;27;0 
36213;12;1;0;0;26;0 
36181;8;1;0;0;27;0 
35418;12;1;0;0;22;0 
38124;12;1;0;0;25;0 
35201;16;1;0;0;29;0 
36289;16;1;0;0;27;0 
36257;0;1;0;0;28;0 
35320;8;1;0;0;27;0 
37118;12;1;0;0;27;0 
35365;24;1;0;0;29;0 
35440;16;1;0;0;28;0 
35215;24;1;0;0;29;0 
35385;28;1;0;0;27;0 
36065;20;1;0;0;28;0 
35179;12;1;0;0;29;0 
35565;24;1;0;0;28;0 
35467;20;1;0;0;26;0 
36358;4;1;0;0;29;0 
35444;12;1;0;0;29;0 
35488;8;1;0;0;27;0 
35085;4;1;0;0;28;0 
36228;24;1;0;0;31;0 
35221;12;1;0;0;25;0 
35486;12;1;0;0;31;0 
35321;20;1;0;0;27;0 
35057;12;1;0;0;27;0 
36691;20;1;0;0;28;0 
37165;20;1;0;0;27;0 
35181;20;1;0;0;27;0 
36640;20;1;0;0;27;0 
36296;16;1;0;0;27;0 
35403;28;1;0;0;30;0 
35254;16;1;0;0;27;0 
35236;12;1;0;0;27;0 
35400;16;1;0;0;27;0 
35375;28;1;0;0;28;0 
35266;16;1;0;0;28;0 
36289;32;1;0;0;29;0 
35463;20;1;0;0;31;0 
35467;4;1;0;0;29;0 
35373;28;1;0;0;27;0 
36410;8;1;0;0;25;0 
35211;12;1;0;0;27;0 
36176;16;1;0;0;26;0 
35135;32;1;0;0;28;0 
35087;12;1;0;0;30;0 
36373;16;1;0;0;28;0 
36178;16;1;0;0;26;0 
35161;8;1;0;0;27;0 
35180;12;1;0;0;28;0 
35293;20;1;0;0;28;0 
35222;16;1;0;0;28;0 
35060;12;1;0;0;26;0 
36278;8;1;0;0;30;0 
35258;20;1;0;0;27;0 
35518;24;1;1;0;32;0 
36714;12;1;0;0;29;0 
