CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
624045;2674;202687;3950;0;11802;5747 
623936;2676;202642;2854;2;12471;6185 
624115;2676;202633;3298;5;11893;6227 
624181;2674;202655;2718;0;11777;7287 
622157;2676;202677;2891;2;11691;5164 
622862;2673;203214;2350;5;11972;5541 
623221;2675;202664;3794;2;11978;4669 
622766;2668;202637;2892;0;11725;5978 
622766;2671;202778;2895;2;11867;5374 
624070;2671;203187;2525;7;12185;6477 
622365;2674;202631;2789;2;11803;5228 
623185;2672;202625;3175;4;11876;5637 
623206;2670;202861;2912;4;11990;5581 
624534;2670;202656;2800;2;11830;7703 
625830;2673;202642;2774;4;11880;8572 
624151;2677;202635;2898;4;11909;6548 
625816;2678;202664;3263;4;11899;8216 
624465;2676;202648;2724;0;11948;7156 
623187;2669;202812;3010;4;11787;5833 
622250;2675;202660;2742;2;11779;5161 
626961;2669;202658;3813;2;11909;8670 
623891;2678;202647;3911;0;12007;6291 
623714;2669;203213;2923;4;11923;6115 
624877;2677;202624;3772;0;11908;6643 
623322;2676;202811;3520;2;11768;5484 
624125;2673;202678;3959;0;11807;5801 
623648;2678;202795;2835;4;12001;5891 
624540;2677;202647;2744;0;11906;7314 
626303;2678;202733;3953;4;12120;8481 
625516;2676;202662;2861;0;11865;8113 
626924;2672;202936;4128;4;12043;7763 
625657;2676;203204;3809;2;12097;6403 
625829;2674;202911;2667;7;11931;8315 
621448;2671;202619;2398;0;11663;5121 
626377;2674;202962;4365;4;11917;7214 
623330;2677;202689;3383;0;11885;5442 
626954;2677;203033;3416;4;11936;8574 
624968;2673;202601;3193;5;11801;7709 
624251;2674;202854;3957;7;11903;5924 
622892;2672;203208;2533;2;11871;5470 
623513;2674;202666;3122;4;11943;5966 
625876;2673;202634;4065;2;11813;7763 
624635;2666;202827;3454;4;11856;6877 
622745;2673;202677;2840;0;11883;5587 
622127;2682;202836;2573;7;11956;4697 
624728;2677;202662;2843;0;11957;7230 
625799;2668;203009;3229;11;13047;6433 
622612;2670;202659;2839;0;11770;5633 
622550;2670;202899;2570;4;11853;5502 
622543;2675;202598;3130;0;11757;5396 
622586;2674;202647;2836;4;11979;4972 
623807;2678;202663;3071;3;11761;6589 
622981;2676;203129;2115;7;12015;5686 
623590;2681;202635;3475;0;11834;5774 
624290;2671;203195;3127;4;11924;6014 
624929;2673;202628;3987;0;11820;6832 
627217;2674;202632;3960;4;12057;8577 
625752;2674;202661;3603;0;11729;8001 
622198;2666;203196;2033;4;11840;5254 
626588;2674;202635;3690;0;11918;8276 
625985;2670;202665;2951;5;11905;8648 
626805;2677;202673;4423;0;11836;8052 
622919;2672;203129;2286;4;12157;5328 
624562;2675;202700;2567;0;11961;7240 
624157;2675;203175;3200;4;11824;6159 
626110;2671;202687;3643;5;11815;8225 
624918;2670;202726;3532;4;13005;5737 
621504;2676;202669;2715;0;11918;4169 
623913;2680;203089;2513;7;12065;6098 
625985;2679;202634;3952;0;12009;7276 
624881;2675;202804;2748;7;13066;6017 
624551;2676;202681;2902;3;11852;7450 
624398;2671;202638;4565;4;11723;7684 
626218;2678;202663;4606;0;11959;8088 
626868;2669;203221;3201;4;11946;8672 
625241;2675;202675;4118;0;11898;6699 
626800;2670;202651;3560;4;11791;9092 
625398;2676;202665;3931;2;11918;6922 
627170;2672;203138;3635;4;12810;7911 
623891;2678;202712;3351;2;12050;5668 
626454;2670;202628;3698;4;11824;8439 
622131;2671;202699;2659;2;11852;5089 
625468;2675;202632;2938;4;12080;7691 
624130;2677;202684;3604;4;11885;5952 
625692;2677;202656;5210;0;11761;7605 
625195;2674;202666;3669;4;12091;6448 
623476;2672;202670;2901;2;12008;5868 
627120;2677;202684;5477;0;11944;9069 
626222;2669;202907;2576;4;12026;8663 
621780;2678;202649;2890;0;11781;4709 
625330;2672;202691;4307;4;12035;6979 
625220;2674;202648;2700;0;11826;8269 
623895;2671;202622;2975;7;12671;5767 
622326;2668;202655;2658;3;11584;6080 
625532;2671;202798;3563;4;12008;6907 
625865;2669;202673;2702;2;11902;8562 
623159;2677;203027;3344;9;11839;5035 
625229;2677;202609;2716;0;11794;8155 
623616;2680;202878;2772;6;12137;5899 
622525;2675;202659;2671;0;11885;5372 
621434;2664;202935;2293;7;11698;4823 
623030;2670;202678;3423;0;11812;5352 
625665;2672;202653;4291;4;11972;7132 
622324;2671;202676;2792;0;11714;5478 
624585;2675;202866;3359;7;11973;6566 
625082;2675;202663;3161;0;11744;7820 
627088;2676;203225;3925;6;11960;7865 
625385;2671;202682;2748;0;11867;8318 
625660;2675;202997;2926;4;11835;8182 
623004;2680;202689;2474;2;11930;5851 
623608;2668;202668;2984;2;12001;6121 
626291;2677;202652;4638;2;11847;7129 
628148;2665;203191;3528;4;13410;8238 
626182;2672;202813;4316;7;11755;7572 
626376;2675;202659;3727;0;11868;8409 
623091;2672;202652;3887;2;11721;5166 
625717;2677;202662;2932;0;11764;8740 
624805;2673;202657;2645;2;11905;7700 
625808;2671;202649;3353;0;11916;8042 
623620;2665;202694;2620;4;11722;7031 
626824;2677;202683;4195;0;12025;7767 
624976;2665;203110;3860;4;11828;7506 
626385;2676;202590;4529;0;11884;7482 
623655;2677;202811;2670;7;11895;6291 
625552;2676;202620;4149;3;11868;7564 
623173;2675;202786;2668;4;11919;5756 
624941;2673;202635;4256;0;11720;8315 
623660;2670;203100;2798;4;12866;4857 
625855;2675;202640;2764;0;11902;8669 
625158;2667;202816;2763;4;11896;7745 
625770;2675;202659;4303;0;11815;7123 
625291;2674;202832;3807;6;11920;6736 
625849;2674;202677;3554;0;11844;7896 
624427;2675;202640;3412;4;11855;6599 
625828;2677;202642;3911;0;12022;7135 
625158;2672;202656;4004;4;12161;6180 
625188;2673;202672;2910;0;11811;8267 
625156;2671;202668;3652;4;11975;6672 
625703;2675;202639;2860;0;11867;8493 
626391;2670;202833;2594;4;12641;8540 
623106;2670;202701;2908;0;11854;6147 
625821;2675;202666;3185;4;12036;7703 
624560;2669;202672;2907;0;11706;7717 
627246;2677;202650;4055;4;12766;7813 
625600;2677;202686;2925;5;12628;7101 
624846;2674;202634;2856;4;11974;7202 
624573;2671;202673;3578;0;11869;6489 
623640;2673;202754;2800;4;11974;6072 
622509;2677;202669;2909;0;11782;5406 
624433;2670;202604;3518;4;11991;6921 
626317;2672;202689;3640;0;11803;8515 
623510;2672;203143;2380;4;11881;6169 
622471;2673;202705;2800;0;11894;5230 
625807;2672;202679;2896;5;11916;8320 
624701;2672;202671;3979;0;11893;6321 
625067;2672;203001;2311;7;11983;7879 
625494;2680;202656;4610;0;11932;7372 
622531;2669;202619;2887;4;11961;4990 
625769;2667;202641;4166;7;11694;7523 
623482;2667;202691;2946;2;12821;5318 
625884;2676;202885;3814;4;12000;7164 
625628;2670;202635;3044;2;11821;8674 
625546;2670;202885;3636;4;11779;8175 
625560;2676;203173;3526;2;11881;7053 
628436;2677;202624;4904;7;11938;9067 
623426;2676;202621;2895;2;11993;5811 
626188;2676;202662;3619;0;11783;8440 
625289;2677;202675;3971;0;11899;6831 
623692;2675;202714;3533;7;11872;5524 
625399;2676;202679;2690;0;11752;8590 
625141;2672;202836;4283;4;12021;5804 
622443;2669;202686;2829;0;11674;5688 
