CYCLES;0xC2;0xC3;0xC4;0xC5;0xC6;0xC7
3594;0;52;0;0;0;0 
2868;0;252;0;0;0;0 
1592;0;45;0;0;0;0 
1947;0;162;0;0;0;0 
2269;0;33;0;0;0;0 
4050;0;26;0;0;0;0 
3377;0;43;0;0;0;0 
2176;0;55;0;0;0;0 
4901;0;38;0;0;0;0 
1730;0;151;0;0;0;0 
1843;0;43;0;0;0;0 
2058;0;38;0;0;0;0 
2667;0;27;0;0;0;0 
1630;0;62;0;0;0;0 
1745;0;31;0;0;0;0 
2879;0;167;0;0;0;0 
1744;0;156;0;0;0;0 
1799;0;33;0;0;0;0 
1967;0;361;0;0;0;0 
3694;0;41;0;0;0;0 
1958;0;157;0;0;0;0 
3923;0;65;0;0;0;0 
1884;0;41;0;0;0;0 
2172;0;46;0;0;0;0 
3414;0;35;0;0;0;0 
1842;0;31;0;0;0;0 
1794;0;45;0;0;0;0 
3328;0;219;0;0;0;0 
1679;0;41;0;0;0;0 
1853;0;39;0;0;0;0 
3246;0;29;0;0;0;0 
2043;0;53;0;0;0;0 
1941;0;34;0;0;0;0 
2497;0;23;0;0;0;0 
1627;0;29;0;0;0;0 
1619;0;29;0;0;0;0 
1789;0;46;0;0;0;0 
1357;0;177;0;0;0;0 
1788;0;52;0;0;0;0 
1472;0;49;0;0;0;0 
2044;0;36;0;0;0;0 
2574;0;40;0;0;0;0 
1334;0;78;0;0;0;0 
2065;0;162;0;0;0;0 
1347;0;44;0;0;0;0 
2011;0;43;0;0;0;0 
3272;0;41;0;0;0;0 
3050;0;53;0;0;0;0 
2808;0;156;0;0;0;0 
1851;0;45;0;0;0;0 
2672;0;43;0;0;0;0 
3843;0;42;0;0;0;0 
1696;0;48;0;0;0;0 
2139;0;94;0;0;0;0 
1603;0;202;0;0;0;0 
1560;0;42;0;0;0;0 
4030;0;57;0;0;0;0 
2059;0;51;0;0;0;0 
3463;0;44;0;0;0;0 
1659;0;50;0;0;0;0 
1795;0;43;0;0;0;0 
2353;0;38;0;0;0;0 
2067;0;45;0;0;0;0 
1714;0;53;0;0;0;0 
1993;0;33;0;0;0;0 
2152;0;179;0;0;0;0 
1188;0;246;0;0;0;0 
2194;0;174;0;0;0;0 
1999;0;47;0;0;0;0 
1758;0;60;0;0;0;0 
1906;0;43;0;0;0;0 
2050;0;53;0;0;0;0 
2229;0;43;0;0;0;0 
2194;0;256;0;0;0;0 
4299;0;46;0;0;0;0 
1782;0;35;0;0;0;0 
4688;0;40;0;0;0;0 
4277;0;33;0;0;0;0 
1873;0;31;0;0;0;0 
1825;0;53;0;0;0;0 
4697;0;202;0;0;0;0 
1759;0;36;0;0;0;0 
2921;0;50;0;0;0;0 
2181;0;192;0;0;0;0 
2168;0;83;0;0;0;0 
1910;0;43;0;0;0;0 
2058;0;55;0;0;0;0 
1185;0;39;0;0;0;0 
1754;0;43;0;0;0;0 
1689;0;42;0;0;0;0 
2230;0;55;0;0;0;0 
1857;0;34;0;0;0;0 
