CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
308627;625;3;0;0;1962;0 
312658;876;3;0;0;1967;0 
311697;673;3;0;0;1935;0 
306317;780;3;1;0;1965;0 
311935;798;3;0;0;1948;0 
316448;804;3;0;0;1937;0 
313526;787;3;0;0;1949;0 
308917;731;3;0;0;1934;0 
309660;668;3;0;0;1960;0 
311706;792;3;0;0;1964;0 
313090;765;3;0;0;1953;0 
312551;705;3;0;0;1964;0 
313081;944;3;0;0;1951;0 
310250;876;3;0;0;1951;0 
311663;988;3;0;0;1942;0 
302778;876;3;1;0;1959;0 
310114;788;3;0;0;1960;0 
312538;849;3;0;0;1929;0 
312609;670;3;0;0;1966;0 
306881;664;3;0;0;1953;0 
317516;953;3;0;0;1939;0 
308141;702;3;0;0;1963;0 
317935;772;3;0;0;1957;0 
305443;620;3;0;0;1954;0 
307843;902;3;0;0;1956;0 
309394;780;3;0;0;1957;0 
301787;664;3;0;0;1956;0 
309879;860;3;0;0;1967;0 
310153;676;3;0;0;1952;0 
308862;646;3;0;0;1941;0 
309953;628;3;0;0;1957;0 
317532;831;3;0;0;1992;0 
309122;795;3;0;0;1953;0 
312275;666;3;0;0;1951;0 
307894;704;3;0;0;1955;0 
313435;880;3;0;0;1943;0 
312407;840;3;0;0;1956;0 
306254;684;3;0;0;1952;0 
309769;708;3;0;0;1930;0 
309589;724;3;0;0;1953;0 
308356;616;3;0;0;1933;0 
311989;772;3;0;0;1970;0 
314917;646;3;0;0;1965;0 
313346;742;3;0;0;1943;0 
315103;800;3;0;0;1960;0 
309227;680;3;0;0;1965;0 
311055;572;3;0;0;1937;0 
306269;633;3;0;0;1962;0 
312573;642;3;0;0;1935;0 
312740;583;3;1;0;1946;0 
304523;752;3;0;0;1931;0 
308890;620;3;0;0;1921;0 
311964;876;3;0;0;1949;0 
306722;616;3;0;0;1930;0 
319417;724;3;0;0;1973;0 
311509;726;3;0;0;1957;0 
308385;672;3;0;0;1984;0 
313652;862;3;0;0;1943;0 
311373;769;3;0;0;1955;0 
312082;892;3;0;0;1935;0 
310916;966;3;0;0;1993;0 
310661;778;3;0;0;1972;0 
307255;659;3;0;0;1940;0 
306641;792;3;0;0;1953;0 
309905;855;3;0;0;1956;0 
306114;695;3;0;0;1922;0 
310076;683;3;0;0;1953;0 
313643;700;3;0;0;1932;0 
308009;782;3;0;0;1928;0 
314284;704;3;0;0;1946;0 
310447;742;3;0;0;1957;0 
315538;860;3;0;0;1949;0 
319163;860;3;0;0;1987;0 
311904;756;3;0;0;1971;0 
305622;652;3;0;0;1948;0 
313058;753;3;0;0;1925;0 
308793;804;3;1;0;1976;0 
303252;656;3;0;0;1959;0 
312133;745;3;0;0;1962;0 
320247;792;3;0;0;1985;0 
307374;524;3;0;0;1926;0 
307275;792;3;0;0;1937;0 
313290;820;3;0;0;1953;0 
306409;788;3;0;0;1977;0 
313577;872;3;1;0;1939;0 
310038;633;3;0;0;1968;0 
307761;616;3;0;0;1941;0 
311068;926;3;0;0;1961;0 
307080;633;3;0;0;1945;0 
307876;740;3;0;0;1950;0 
308517;936;3;0;0;1980;0 
310501;731;3;0;0;1969;0 
310015;895;3;0;0;1968;0 
309235;786;3;0;0;1968;0 
315270;808;3;0;0;1972;0 
311522;756;3;0;0;1967;0 
306666;684;3;0;0;1975;0 
310590;820;3;0;0;1958;0 
308949;670;3;0;0;1942;0 
307166;722;3;0;0;1979;0 
306367;617;3;0;0;1932;0 
312991;706;3;0;0;1968;0 
308449;736;3;0;0;1951;0 
311839;785;3;0;0;1977;0 
308431;728;3;0;0;1954;0 
314186;704;3;0;0;1962;0 
307582;743;3;0;0;1940;0 
309572;779;3;0;0;1953;0 
309730;720;3;0;0;1962;0 
307367;600;3;0;0;1953;0 
305471;556;3;0;0;1923;0 
305310;756;3;0;0;1944;0 
314036;692;3;0;0;1939;0 
307624;796;3;0;0;1927;0 
304830;668;3;0;0;1947;0 
309340;776;3;0;0;1950;0 
311174;756;3;0;0;1963;0 
312553;769;3;0;0;1933;0 
313884;816;3;0;0;1970;0 
312206;948;3;1;0;1944;0 
309744;752;3;0;0;1957;0 
313135;848;3;0;0;1926;0 
324681;1020;3;0;0;1941;0 
315826;758;3;0;0;1935;0 
310444;664;3;0;0;1925;0 
310370;871;3;0;0;1961;0 
306674;824;3;0;0;1974;0 
310103;960;3;2;0;1970;0 
304200;748;3;0;0;1931;0 
309831;811;3;0;0;1961;0 
313089;852;3;0;0;1958;0 
309945;728;3;0;0;1963;0 
304461;700;3;1;0;1978;0 
309778;759;3;0;0;1947;0 
309590;878;3;2;0;1949;0 
308180;781;3;0;0;1965;0 
314031;676;3;0;0;1961;0 
306824;637;3;0;0;1963;0 
310061;728;3;0;0;1971;0 
302388;770;3;0;0;1966;0 
310354;744;3;0;0;1963;0 
312890;760;3;1;0;1989;0 
308284;771;3;0;0;1968;0 
311600;1026;3;0;0;1993;0 
307950;724;3;0;0;1964;0 
309533;844;3;0;0;1977;0 
316525;752;3;0;0;1970;0 
311220;828;3;0;0;1968;0 
307821;636;3;0;0;1969;0 
308405;838;3;0;0;1940;0 
308541;700;3;0;0;1949;0 
311191;672;3;0;0;1960;0 
307658;700;3;0;0;1953;0 
313789;716;3;0;0;1960;0 
308586;904;3;0;0;1929;0 
315931;762;3;1;0;1954;0 
306218;672;3;0;0;1972;0 
304266;755;3;0;0;1948;0 
306979;760;3;0;0;1943;0 
302828;871;3;0;0;1939;0 
316025;656;3;0;0;1936;0 
314889;856;3;0;0;1945;0 
315311;814;3;0;0;1979;0 
307912;664;3;0;0;1935;0 
