CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
3102;4;54;0;1551;0;44 
1733;2;52;0;867;0;44 
1946;3;52;0;973;0;40 
2245;2;60;0;1123;0;52 
2088;4;64;0;1044;0;48 
4254;1;44;0;2127;0;40 
1956;1;56;0;978;0;52 
2103;2;56;0;1052;0;48 
1873;6;72;0;937;0;48 
4712;2;52;0;2356;0;44 
5532;5;68;0;2766;0;52 
1880;1;52;0;940;0;48 
2089;2;52;0;1045;0;44 
3707;2;48;0;1854;0;40 
1938;1;52;0;969;0;48 
1678;0;44;0;839;0;44 
1853;3;60;0;927;0;48 
1631;0;40;0;815;0;40 
1743;1;52;0;872;0;48 
3107;2;52;0;1554;0;44 
2115;2;60;0;1058;0;52 
4828;5;72;0;2414;0;52 
1653;3;52;0;827;0;40 
3045;4;60;0;1523;0;44 
4226;3;68;0;2113;0;56 
2255;1;48;0;1128;0;44 
1736;5;64;0;868;0;44 
2100;2;56;0;1050;0;48 
1696;2;52;0;848;0;44 
1672;0;40;0;836;0;40 
3653;7;72;0;1827;0;44 
1639;1;52;0;820;0;48 
3011;0;32;0;1505;0;32 
1521;1;28;0;760;0;24 
1572;3;52;0;786;0;40 
4657;5;76;0;2329;0;56 
1823;1;56;0;912;0;52 
1429;2;52;0;715;0;44 
3343;6;72;0;1672;0;48 
3408;2;52;0;1704;0;44 
3286;0;48;0;1643;0;48 
2746;4;64;0;1373;0;48 
1714;2;48;0;857;0;40 
1881;2;48;0;941;0;40 
2117;2;60;0;1059;0;52 
4348;5;64;0;2174;0;52 
1830;2;56;0;915;0;48 
2080;1;48;0;1040;0;44 
3751;5;68;0;1875;0;48 
1690;0;44;0;845;0;44 
4624;2;60;0;2312;0;52 
5565;6;80;0;2783;0;56 
1768;1;44;0;884;0;40 
2081;3;72;0;1041;0;60 
4254;1;44;0;2127;0;40 
2512;6;80;0;1256;0;56 
1501;1;44;0;751;0;40 
3130;2;52;0;1565;0;44 
1968;2;52;0;984;0;44 
1765;2;56;0;882;0;48 
2315;4;64;0;1158;0;48 
4262;1;44;0;2131;0;40 
1952;2;48;0;976;0;40 
2212;3;60;0;1106;0;48 
2972;2;52;0;1486;0;44 
2059;4;76;0;1030;0;60 
1929;1;48;0;964;0;44 
1833;3;60;0;917;0;48 
2004;1;56;0;1002;0;52 
1679;4;60;0;840;0;44 
1782;0;44;0;891;0;44 
1858;1;52;0;929;0;48 
2035;2;48;0;1017;0;40 
1976;1;48;0;988;0;44 
2806;6;68;0;1403;0;44 
1747;3;56;0;874;0;44 
1821;3;52;0;911;0;40 
1685;3;52;0;842;0;40 
2065;1;52;0;1033;0;48 
1743;5;68;0;871;0;48 
2339;3;60;0;1169;0;48 
1891;1;44;0;946;0;40 
1773;2;48;0;887;0;40 
2014;3;52;0;1007;0;40 
1921;3;60;0;961;0;48 
2341;6;72;0;1171;0;48 
4350;2;56;0;2175;0;48 
1607;2;48;0;804;0;40 
3399;0;36;0;1699;0;36 
5463;4;60;0;2731;0;48 
4577;3;64;0;2288;0;52 
1923;3;60;0;962;0;48 
1562;3;52;0;781;0;40 
2930;1;48;0;1465;0;44 
1969;5;60;0;985;0;40 
3404;9;76;0;1702;0;52 
1993;2;60;0;997;0;52 
1702;1;52;0;851;0;48 
2016;1;52;0;1008;0;48 
2057;4;64;0;1029;0;48 
4319;0;40;0;2160;0;40 
5308;5;72;0;2654;0;52 
1924;1;44;0;962;0;40 
3859;2;48;0;1930;0;40 
2161;4;60;0;1081;0;44 
1624;1;52;0;812;0;48 
1751;1;52;0;875;0;48 
1943;3;60;0;971;0;48 
4652;0;48;0;2326;0;48 
4627;2;56;0;2313;0;48 
2375;4;68;0;1187;0;52 
2148;1;48;0;1074;0;44 
2065;2;56;0;1033;0;48 
1883;3;52;0;942;0;40 
3904;3;64;0;1952;0;52 
2097;1;60;0;1049;0;56 
1866;3;60;0;933;0;48 
2774;4;60;0;1387;0;44 
1744;2;56;0;872;0;48 
2126;1;60;0;1063;0;56 
1853;2;52;0;926;0;44 
4089;2;56;0;2044;0;48 
2406;1;48;0;1203;0;44 
2174;3;72;0;1087;0;60 
1625;4;52;0;812;0;36 
2064;1;48;0;1032;0;44 
2170;4;56;0;1085;0;40 
1481;0;40;0;741;0;40 
2128;3;60;0;1064;0;48 
2318;4;64;0;1159;0;48 
1892;2;48;0;946;0;40 
1688;1;52;0;844;0;48 
2344;6;76;0;1172;0;52 
1991;1;44;0;996;0;40 
1716;0;40;0;858;0;40 
4874;1;52;0;2437;0;48 
5383;8;80;0;2692;0;52 
2228;4;64;0;1114;0;48 
4631;2;60;0;2316;0;52 
2099;3;52;0;1050;0;40 
2995;1;56;0;1498;0;52 
2065;3;56;0;1033;0;44 
2145;2;48;0;1072;0;40 
1394;1;36;0;697;0;32 
4645;2;52;0;2322;0;44 
2160;4;68;0;1080;0;52 
2428;3;57;0;1214;0;48 
1715;2;52;0;858;0;44 
5052;5;68;0;2526;0;48 
2413;2;60;0;1207;0;52 
2086;2;56;0;1043;0;48 
4556;1;56;0;2278;0;52 
1867;0;48;0;934;0;48 
2048;2;44;0;1024;0;36 
3647;4;64;0;1823;0;48 
1643;3;44;0;822;0;32 
1905;2;60;0;953;0;52 
2712;6;72;0;1356;0;48 
2981;2;48;0;1491;0;40 
1331;2;40;0;666;0;32 
2230;4;68;0;1115;0;52 
2046;2;48;0;1023;0;40 
2158;4;68;0;1079;0;52 
4011;6;52;0;2006;0;44 
1266;2;32;0;633;0;24 
3630;1;52;0;1815;0;48 
1869;2;52;0;935;0;44 
2800;5;64;0;1400;0;52 
3848;1;56;0;1924;0;52 
2597;1;44;0;1298;0;40 
1667;2;56;0;834;0;48 
1721;1;48;0;861;0;44 
1829;1;52;0;915;0;48 
4561;3;60;0;2281;0;52 
2117;1;44;0;1059;0;40 
5066;1;44;0;2533;0;40 
2071;4;68;0;1036;0;52 
2792;3;68;0;1396;0;56 
2229;1;52;0;1115;0;48 
2445;2;56;0;1223;0;48 
2060;1;44;0;1030;0;40 
2033;2;56;0;1017;0;48 
1761;0;52;0;881;0;52 
3300;1;44;0;1650;0;40 
1736;1;44;0;868;0;40 
2722;3;52;0;1361;0;40 
3243;1;40;0;1622;0;36 
1675;1;52;0;838;0;48 
1920;2;56;0;960;0;48 
1821;2;60;0;911;0;52 
2220;3;64;0;1110;0;52 
4088;0;48;0;2044;0;48 
1758;2;40;0;879;0;32 
1865;4;60;0;933;0;44 
1459;1;36;0;729;0;32 
1901;3;60;0;951;0;48 
1798;1;48;0;899;0;44 
1748;2;48;0;874;0;40 
1895;2;56;0;948;0;48 
1961;0;40;0;981;0;40 
6325;8;60;0;3163;0;44 
1750;3;64;0;875;0;52 
1733;4;60;0;866;0;44 
2439;1;44;0;1220;0;40 
1992;4;56;0;996;0;40 
2028;2;52;0;1014;0;44 
4549;3;60;0;2275;0;48 
2164;2;56;0;1082;0;48 
2220;2;56;0;1110;0;48 
1586;1;48;0;793;0;44 
5009;5;68;0;2505;0;48 
3905;0;48;0;1953;0;48 
2009;1;44;0;1005;0;40 
4579;0;48;0;2290;0;48 
1775;1;48;0;887;0;44 
4591;4;64;0;2295;0;48 
4040;0;44;0;2020;0;44 
1763;3;56;0;882;0;44 
1566;2;44;0;783;0;36 
1644;3;44;0;822;0;32 
1942;0;48;0;971;0;48 
3898;2;28;0;1949;0;20 
1852;2;60;0;926;0;52 
1962;4;60;0;981;0;44 
3658;4;68;0;1829;0;52 
1664;3;52;0;832;0;40 
1574;1;48;0;787;0;44 
2273;3;52;0;1136;0;40 
2399;2;36;0;1199;0;28 
1504;2;44;0;752;0;36 
