CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
3120;39;1;1;24;0;0 
3404;39;1;1;21;0;0 
3234;39;1;1;21;0;0 
4157;39;1;1;22;0;0 
3202;39;1;1;22;0;0 
6010;39;1;1;20;0;0 
3100;39;1;1;21;0;0 
3849;39;1;1;24;0;0 
3267;39;1;1;22;0;0 
3388;39;1;1;21;0;0 
3526;39;1;1;20;0;0 
3238;39;1;1;20;0;0 
6134;39;1;1;22;0;0 
3826;39;1;1;24;0;0 
3408;39;1;1;23;0;0 
3427;39;1;1;21;0;0 
3422;39;1;1;19;0;0 
3489;39;1;1;22;0;0 
6124;39;1;1;21;0;0 
3292;39;1;1;22;0;0 
3375;39;1;1;23;0;0 
3316;39;1;1;23;0;0 
6337;39;1;1;19;0;0 
3807;40;1;1;27;0;0 
