CYCLES;0x19;0x1A;0x1D;0x1E;0x60;0x61
23404836;1077;0;11702407;0;393;684 
23409719;769;0;11704848;0;85;684 
23415854;725;0;11707919;0;133;592 
23399307;606;0;11699645;0;62;544 
23394673;736;0;11697326;0;88;648 
23411241;744;0;11705611;0;84;660 
23396706;748;0;11698342;0;80;668 
23397089;548;0;11698533;0;72;476 
23394986;628;0;11697482;0;100;528 
23393795;664;0;11696887;0;96;568 
23398342;646;0;11699162;0;102;544 
23395378;632;0;11697678;0;76;556 
23414077;1209;0;11707026;0;213;996 
23395406;550;0;11697690;0;162;388 
23407244;733;0;11703607;0;72;661 
23395358;632;0;11697670;0;56;576 
23400436;676;0;11700206;0;84;592 
23399257;700;0;11699619;0;68;632 
23397281;580;0;11698629;0;68;512 
23398653;732;0;11699316;0;64;668 
23399708;686;0;11699842;0;106;580 
23408167;576;0;11704076;0;64;512 
23408204;784;0;11704091;0;124;660 
23404774;454;0;11702375;0;74;380 
23394980;664;0;11697481;0;100;564 
23398279;876;0;11699128;0;64;812 
23404218;744;0;11702100;0;104;640 
23432008;780;0;11715992;0;80;700 
23395604;604;0;11697791;0;96;508 
23406152;732;0;11703067;0;60;672 
23397890;554;0;11698934;0;50;504 
23400243;568;0;11700112;0;100;468 
23400604;616;0;11700290;0;104;512 
23399246;748;0;11699610;0;108;640 
23409763;576;0;11704872;0;72;504 
23396968;564;0;11698471;0;56;508 
23400594;638;0;11700285;0;114;524 
23396094;612;0;11698037;0;64;548 
23400386;752;0;11700181;0;88;664 
23395202;528;0;11697589;0;72;456 
23402546;728;0;11701262;0;84;644 
23427916;703;0;11713947;0;71;632 
23406091;516;0;11703035;0;136;380 
23399677;800;0;11699828;0;96;704 
23398199;596;0;11699091;0;88;508 
23396056;572;0;11698015;0;80;492 
23397782;630;0;11698878;0;74;556 
23396090;735;0;11698034;0;127;608 
23395558;632;0;11697770;0;68;564 
23405079;832;0;11702531;0;88;744 
23429168;648;0;11714575;0;120;528 
23400611;780;0;11700294;0;108;672 
23403734;700;0;11701859;0;80;620 
23399816;640;0;11699898;0;96;544 
23405058;693;0;11702523;0;68;625 
23401292;618;0;11700634;0;126;492 
23402236;745;0;11701106;0;136;609 
23399094;666;0;11699538;0;68;598 
23404431;776;0;11702206;0;108;668 
23396959;524;0;11698472;0;60;464 
23405415;722;0;11702693;0;66;656 
23394783;628;0;11697380;0;88;540 
23398157;633;0;11699068;0;97;536 
23401390;886;0;11700683;0;254;632 
23396062;584;0;11698020;0;76;508 
23399956;636;0;11699967;0;88;548 
23397174;722;0;11698579;0;106;616 
23398197;588;0;11699090;0;56;532 
23410572;716;0;11705276;0;88;628 
23400187;648;0;11700082;0;116;532 
23407321;652;0;11703650;0;108;544 
23408944;612;0;11704460;0;92;520 
23395376;752;0;11697679;0;80;672 
23397596;660;0;11698787;0;76;584 
23396665;588;0;11698320;0;104;484 
23397695;772;0;11698837;0;88;684 
23396633;528;0;11698307;0;68;460 
23398764;696;0;11699372;0;108;588 
23396189;645;0;11698082;0;52;593 
23395698;514;0;11697837;0;94;420 
23430130;656;0;11715056;0;60;596 
23396907;684;0;11698445;0;76;608 
23397766;552;0;11698873;0;72;480 
23425860;576;0;11712921;0;48;528 
23412787;820;0;11706384;0;104;716 
23424447;902;0;11712215;0;82;820 
23395694;608;0;11697832;0;68;540 
23397321;640;0;11698651;0;132;508 
23397025;644;0;11698500;0;84;560 
23395162;660;0;11697569;0;96;564 
23395235;505;0;11697606;0;57;448 
23402641;636;0;11701308;0;96;540 
23410704;672;0;11705340;0;60;612 
23394996;784;0;11697488;0;100;684 
23397624;632;0;11698802;0;88;544 
