CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
23401391;0;3111018;3523;286;0;1847726 
23397764;0;3110909;3250;284;0;1847726 
23426986;0;3092649;3423;272;0;1847740 
23396313;0;3115132;3024;279;0;1847735 
23395990;0;3113929;3646;282;0;1847742 
23407868;0;3108183;3432;274;0;1847730 
23402344;0;3110507;3138;276;0;1847732 
23396767;0;3114738;3469;281;0;1847737 
23407459;0;3106717;5154;309;0;1847738 
23400814;0;3111793;3174;279;0;1847735 
23429959;0;3086614;3152;280;0;1847727 
23429735;0;3085922;3596;287;0;1847729 
23398517;0;3114639;6007;279;0;1847732 
23397063;0;3113919;3201;279;0;1847735 
23396073;0;3114060;3231;282;0;1847727 
23395656;0;3114778;3236;279;0;1847735 
23396494;0;3112794;3101;281;0;1847739 
23400208;0;3110036;3158;279;0;1847733 
23407865;0;3102682;3015;281;0;1847726 
23399572;0;3115995;7062;281;0;1847730 
23401236;0;3110955;5982;278;0;1847733 
23405569;0;3111441;6082;281;0;1847732 
23397339;0;3114826;3070;281;0;1847728 
23406558;0;3109051;3207;281;0;1847741 
23401002;0;3111501;3353;280;0;1847723 
23396008;0;3114721;3087;280;0;1847729 
23408487;0;3108014;5827;281;0;1847735 
23410595;0;3098296;3043;281;0;1847732 
23417665;0;3099611;3199;280;0;1847725 
23395878;0;3113271;3414;279;0;1847735 
23400515;0;3111460;5966;274;0;1847731 
23396364;0;3113362;3202;280;0;1847734 
23398093;0;3114330;5724;280;0;1847730 
23396889;0;3114432;3926;280;0;1847728 
23394731;0;3114308;3105;279;0;1847736 
23396302;0;3113667;3369;278;0;1847743 
23397474;0;3115973;3101;279;0;1847731 
23398959;0;3114909;5544;278;0;1847729 
23399185;0;3115148;5800;280;0;1847734 
23406222;0;3111032;3467;280;0;1847735 
23398761;0;3111578;3178;280;0;1847735 
23407519;0;3106295;5638;281;0;1847727 
23398020;0;3115296;7285;281;0;1847736 
23397806;0;3113389;5756;273;0;1847737 
23397970;0;3114701;4238;280;0;1847737 
23401572;0;3109846;3072;280;0;1847725 
