CYCLES;0x7A;0x86;0x87;0xC0;0xC1;0xC2
3700;1;0;0;46;0;2 
2539;1;0;0;49;0;3 
2576;1;0;0;46;0;2 
2702;1;0;0;46;0;2 
2567;1;0;0;44;0;2 
2071;1;0;0;45;0;2 
2480;1;0;0;43;0;0 
2661;1;0;0;48;0;2 
2299;1;0;0;46;0;3 
3278;1;0;0;45;0;2 
2730;1;0;0;48;0;3 
2642;1;0;0;45;0;3 
2735;1;0;0;47;0;2 
2967;1;0;0;53;0;7 
2530;1;0;0;46;0;2 
2612;1;0;0;46;0;3 
2698;1;0;0;50;0;2 
2236;1;0;0;42;0;0 
2600;1;0;0;48;0;2 
2287;1;0;0;46;0;3 
3329;1;0;0;46;0;2 
4198;1;0;0;48;0;3 
3153;1;0;0;50;0;3 
2185;1;0;0;51;0;3 
2763;1;0;0;51;0;3 
2690;1;0;0;43;0;0 
5840;1;0;0;49;0;3 
2472;1;0;0;53;0;7 
4068;1;0;0;50;0;3 
2753;1;0;0;46;0;2 
2379;1;0;0;44;0;2 
2559;1;0;0;53;0;3 
3332;1;0;0;48;0;2 
2452;1;0;0;46;0;3 
3160;1;0;0;47;0;2 
1805;1;0;0;48;0;3 
2645;1;0;0;48;0;2 
2332;1;0;0;40;0;0 
3186;1;0;0;42;0;0 
3570;1;0;0;51;0;2 
3895;1;0;0;57;0;10 
2316;1;0;0;45;0;0 
2700;1;0;0;45;0;2 
2460;1;0;0;43;0;2 
2545;1;0;0;38;0;0 
4384;1;0;0;49;0;2 
3658;1;0;0;46;0;2 
2318;1;0;0;48;0;2 
3315;1;0;0;48;0;2 
2280;1;0;0;46;0;2 
2777;1;0;0;50;0;3 
2759;1;0;0;44;0;2 
3227;1;0;0;47;0;2 
3203;1;0;0;45;0;3 
3632;1;0;0;50;0;3 
3136;1;0;0;49;0;3 
2508;1;0;0;49;0;3 
2455;1;0;0;47;0;2 
2601;1;0;0;49;0;2 
3790;1;0;0;52;0;3 
3837;1;0;0;41;0;0 
5305;1;0;0;41;0;0 
2061;1;0;0;45;0;2 
3972;1;0;0;45;0;2 
2161;1;0;0;43;0;0 
3381;1;0;0;53;0;10 
2313;1;0;0;48;0;0 
2985;1;0;0;53;0;3 
2851;1;0;0;43;0;0 
2675;1;0;0;46;0;3 
2694;1;0;0;51;0;3 
3683;1;0;0;52;0;3 
2854;1;0;0;46;0;3 
2852;1;0;0;43;0;0 
2799;1;0;0;47;0;3 
2144;1;0;0;43;0;0 
3408;1;0;0;47;0;3 
2346;1;0;0;47;0;2 
2672;1;0;0;46;0;2 
2997;1;0;0;52;0;3 
2727;1;0;0;46;0;2 
1956;1;0;0;45;0;2 
2862;1;0;0;46;0;2 
2392;1;0;0;50;0;2 
2980;1;0;0;52;0;3 
2265;1;0;0;41;0;0 
3620;1;0;0;46;0;0 
2437;1;0;0;44;0;0 
6093;1;0;0;55;0;10 
3607;1;0;0;50;0;3 
3051;1;0;0;49;0;2 
2491;1;0;0;48;0;2 
3374;1;0;0;43;0;0 
4929;1;0;0;43;0;0 
2888;1;0;0;43;0;3 
2291;1;0;0;41;0;0 
2646;1;0;0;44;0;0 
1791;1;0;0;45;0;2 
2741;1;0;0;45;0;2 
2793;1;0;0;45;0;2 
2774;1;0;0;46;0;2 
3025;1;0;0;44;0;2 
2826;1;0;0;46;0;2 
2649;1;0;0;47;0;2 
3113;1;0;0;50;0;3 
2671;1;0;0;43;0;0 
2763;1;0;0;46;0;3 
2749;1;0;0;46;0;2 
4145;1;0;0;46;0;3 
2193;1;0;0;47;0;2 
3990;1;0;0;50;0;10 
3999;1;0;0;48;0;2 
2597;1;0;0;49;0;3 
2611;1;0;0;48;0;2 
3392;1;0;0;46;0;2 
3249;1;0;0;46;0;2 
2525;1;0;0;47;0;2 
2951;1;0;0;47;0;3 
2516;1;0;0;46;0;2 
2460;1;0;0;49;0;2 
4347;1;0;0;47;0;3 
2967;1;0;0;48;0;3 
2672;1;0;0;46;0;3 
3983;1;0;0;51;0;10 
2890;1;0;0;46;0;3 
5571;1;0;0;47;0;3 
2981;1;0;0;42;0;0 
2642;1;0;0;46;0;2 
3464;1;0;0;46;0;3 
2496;1;0;0;47;0;2 
3369;1;0;0;49;0;2 
2097;1;0;0;51;0;3 
2790;1;0;0;46;0;2 
2380;1;0;0;47;0;2 
6016;1;0;0;50;0;3 
2300;1;0;0;46;0;2 
3399;1;0;0;45;0;0 
2821;1;0;0;43;0;0 
2820;1;0;0;47;0;3 
3110;1;0;0;50;0;3 
3040;1;0;0;46;0;3 
2856;1;0;0;47;0;2 
3087;1;0;0;44;0;3 
2506;1;0;0;46;0;2 
2877;1;0;0;47;0;2 
2784;1;0;0;47;0;3 
2616;1;0;0;42;0;0 
3450;1;0;0;45;0;2 
4193;1;0;0;43;0;0 
3929;1;0;0;47;0;2 
3503;1;0;0;49;0;3 
2124;1;0;0;51;0;3 
3279;1;0;0;46;0;3 
2134;1;0;0;47;0;3 
3572;1;0;0;49;0;3 
2402;1;0;0;49;0;3 
3183;1;0;0;46;0;3 
2492;1;0;0;44;0;0 
3022;1;0;0;50;0;3 
2527;1;0;0;40;0;0 
3028;1;0;0;43;0;2 
