CYCLES;0xE5;0xE6;0xE7;0xE8;0xE0;0xE1
633;3;96;204;0;36;34 
1594;3;96;1181;0;47;18 
1877;3;96;1453;0;29;39 
832;3;96;285;0;127;61 
3086;3;96;2653;0;27;45 
632;3;96;202;0;36;38 
658;3;96;228;0;46;38 
634;3;96;206;0;35;33 
1115;3;96;685;0;30;46 
2563;3;96;2144;0;37;42 
2311;3;96;1881;0;29;45 
2236;3;96;1806;0;32;42 
649;3;96;234;0;39;17 
626;3;96;211;0;34;22 
1975;3;96;1546;0;48;33 
663;3;96;224;0;35;49 
917;3;96;433;2;56;71 
608;3;96;184;0;30;40 
656;3;96;232;0;31;40 
706;3;96;276;0;32;42 
692;3;96;261;0;29;46 
845;3;97;416;0;35;39 
2083;3;96;1667;0;35;22 
651;3;96;220;0;36;38 
639;3;96;208;0;35;38 
731;3;96;304;0;36;37 
2720;3;96;2286;0;35;41 
1997;3;96;1573;0;34;36 
643;3;96;215;0;36;39 
714;3;96;298;0;36;32 
820;3;96;406;0;44;22 
721;3;96;294;0;38;33 
675;3;96;245;0;47;38 
736;3;96;303;0;32;45 
701;3;96;268;0;34;42 
667;3;96;241;0;49;32 
637;3;96;209;0;35;33 
1414;3;96;984;0;44;42 
676;3;96;262;0;48;18 
1199;3;96;752;0;26;61 
2743;3;96;2319;0;31;40 
636;3;96;221;0;49;18 
1624;3;96;1211;0;37;18 
661;3;96;228;0;37;39 
1578;3;97;1164;0;34;22 
1645;3;96;1194;0;25;68 
711;3;96;280;0;32;41 
677;3;96;247;0;37;38 
910;3;96;244;0;72;240 
643;3;96;230;0;47;18 
650;3;96;224;0;31;36 
701;3;96;261;0;44;60 
1636;3;96;1212;0;43;38 
664;3;96;234;0;33;42 
649;3;96;219;0;32;42 
784;3;96;360;0;37;32 
683;3;96;266;0;38;19 
800;3;96;373;0;33;36 
636;3;96;211;0;31;40 
718;3;96;288;0;46;38 
624;3;96;190;0;33;46 
695;3;96;258;0;34;42 
633;3;96;199;0;36;40 
1771;3;96;1344;0;35;37 
949;3;96;523;0;38;32 
758;3;96;344;0;34;22 
674;3;96;245;0;37;35 
2075;3;96;1662;0;33;22 
629;3;96;199;0;35;37 
650;3;96;220;0;26;42 
644;3;96;217;0;36;33 
626;3;96;195;0;32;42 
1565;3;96;1139;0;49;32 
2350;3;96;1920;0;44;41 
642;3;96;213;0;33;37 
731;3;96;280;0;45;59 
684;3;96;271;0;35;18 
660;3;96;233;0;36;33 
2156;3;96;1715;0;31;56 
914;3;96;459;0;36;61 
1628;3;96;1214;0;37;18 
630;3;96;205;0;36;32 
713;3;96;282;0;35;39 
1696;3;96;1276;0;38;41 
612;3;96;199;0;37;18 
728;3;96;265;0;75;51 
635;3;96;229;0;33;18 
3061;3;96;2647;0;33;23 
642;3;96;228;0;33;22 
884;3;96;466;0;27;40 
836;3;96;406;0;43;41 
725;3;96;293;0;48;37 
700;3;96;287;0;34;22 
695;3;96;263;0;36;36 
1709;3;96;1285;0;33;36 
1572;3;96;1157;0;46;22 
1666;3;96;1239;0;36;36 
