CYCLES;0x18;0x19;0x1A;0x1D;0x1E;0x60
541862;30;476;0;270931;0;356 
544945;39;518;0;272472;0;362 
550436;67;639;0;275218;0;395 
543103;29;452;0;271551;0;336 
545910;42;556;0;272955;0;388 
542644;24;440;0;271322;0;344 
557255;162;904;0;278627;0;436 
541393;25;451;0;270695;0;351 
543481;31;484;0;271740;0;360 
544951;26;450;0;272475;0;346 
544056;27;479;0;272028;0;371 
546222;57;659;0;273110;0;431 
544163;26;440;0;272081;0;336 
543545;42;588;0;271772;0;420 
542307;25;428;0;271153;0;328 
555941;117;810;0;277971;0;478 
544907;31;492;0;272453;0;368 
542594;14;424;0;271297;0;368 
548040;29;462;0;274019;0;346 
545727;37;528;0;272863;0;380 
548970;53;595;0;274484;0;403 
544666;27;452;0;272333;0;344 
546426;36;504;0;273213;0;360 
542457;33;492;0;271228;0;360 
557238;152;869;0;278619;0;441 
545084;26;475;0;272542;0;371 
541463;26;468;0;270731;0;364 
545289;21;432;0;272644;0;348 
544907;36;528;0;272453;0;384 
548871;67;616;0;274436;0;400 
548747;39;540;0;274374;0;384 
542702;33;496;0;271351;0;364 
550271;33;544;0;275135;0;416 
554589;163;948;0;277295;0;452 
544681;24;460;0;272340;0;364 
541896;18;372;0;270947;0;300 
540727;19;428;0;270364;0;352 
542747;35;506;0;271373;0;366 
551779;56;615;0;275889;0;427 
542809;33;480;0;271404;0;348 
545087;30;468;0;272543;0;348 
542662;27;456;0;271331;0;348 
555561;162;932;0;277780;0;436 
542205;23;440;0;271102;0;348 
545100;27;440;0;272550;0;332 
543310;27;476;0;271655;0;368 
545413;22;448;0;272706;0;360 
547981;50;610;0;273990;0;410 
544653;40;496;0;272326;0;336 
545628;33;508;0;272814;0;376 
542902;26;448;0;271451;0;344 
552786;115;776;0;276393;0;436 
542410;27;440;0;271204;0;332 
545147;29;484;0;272573;0;368 
545335;22;428;0;272667;0;340 
542861;35;492;0;271430;0;352 
560375;76;715;0;280187;0;459 
543074;39;484;0;271537;0;328 
543360;37;524;0;271680;0;376 
542095;26;476;0;271047;0;372 
556753;143;884;0;278377;0;436 
541945;34;460;0;270972;0;324 
544604;28;456;0;272302;0;344 
544689;27;452;0;272344;0;344 
544233;36;516;0;272116;0;372 
553009;63;580;0;276504;0;368 
543573;39;548;0;271787;0;392 
547404;42;556;0;273702;0;388 
545082;25;492;0;272540;0;392 
556331;148;852;0;278165;0;404 
542087;20;448;0;271043;0;368 
541958;26;442;0;270978;0;338 
542521;24;424;0;271260;0;328 
543527;31;516;0;271763;0;392 
554379;48;640;0;277189;0;452 
546250;40;536;0;273125;0;376 
542963;26;468;0;271481;0;364 
541208;22;420;0;270604;0;332 
556944;152;856;0;278472;0;428 
543621;19;444;0;271810;0;368 
541856;19;414;0;270928;0;338 
545302;23;440;0;272651;0;348 
544646;33;478;0;272322;0;346 
550418;60;548;0;275209;0;356 
544393;35;484;0;272196;0;344 
543055;29;538;0;271527;0;422 
543448;51;580;0;271724;0;376 
555039;149;860;0;277520;0;428 
541794;27;460;0;270897;0;352 
543570;30;452;0;271785;0;332 
542877;39;496;0;271438;0;340 
546886;57;548;0;273443;0;320 
544095;31;544;0;272047;0;420 
542870;16;340;0;271435;0;276 
545387;43;520;0;272694;0;348 
542678;42;516;0;271339;0;348 
553978;122;864;0;276989;0;476 
544208;20;440;0;272104;0;360 
541221;24;407;0;270610;0;311 
542979;33;491;0;271489;0;359 
542740;42;536;0;271370;0;368 
542729;29;512;0;271364;0;396 
540084;11;332;0;270042;0;288 
545388;35;492;0;272694;0;352 
544881;34;500;0;272440;0;364 
555326;127;897;0;277663;0;517 
542991;23;464;0;271495;0;372 
541555;20;436;0;270777;0;356 
546866;35;540;0;273433;0;400 
544088;34;512;0;272044;0;376 
542023;26;488;0;271011;0;384 
544084;8;356;0;272042;0;324 
544814;28;501;0;272406;0;389 
543386;37;520;0;271693;0;372 
546786;38;592;0;273393;0;440 
545007;31;529;0;272502;0;405 
542101;16;392;0;271050;0;328 
546009;36;536;0;273004;0;392 
542916;24;476;0;271458;0;380 
543941;34;587;0;271970;0;451 
541812;15;412;0;270906;0;352 
546525;26;492;0;273262;0;388 
543728;26;484;0;271864;0;380 
543961;35;560;0;271979;0;420 
544149;29;472;0;272075;0;356 
544845;20;428;0;272422;0;348 
543937;43;500;0;271968;0;328 
543811;20;452;0;271905;0;372 
542133;30;468;0;271066;0;348 
552939;14;444;0;276469;0;392 
544152;55;600;0;272076;0;380 
545032;21;472;0;272516;0;388 
545176;29;476;0;272588;0;360 
542737;14;416;0;271368;0;360 
541947;28;451;0;270973;0;339 
546503;78;652;0;273251;0;344 
547139;33;528;0;273569;0;396 
542527;29;480;0;271263;0;364 
543281;13;424;0;271640;0;372 
545525;35;504;0;272762;0;364 
548596;17;440;0;274298;0;388 
542063;20;452;0;271031;0;372 
545065;19;416;0;272532;0;340 
544026;35;468;0;272013;0;328 
541915;41;500;0;270958;0;336 
542209;35;503;0;271104;0;363 
541507;19;436;0;270753;0;360 
545087;17;460;0;272543;0;392 
547017;34;452;0;273509;0;356 
543097;37;563;0;271548;0;416 
543193;20;500;0;271596;0;420 
541803;32;460;0;270901;0;332 
543902;33;488;0;271951;0;356 
542557;52;520;0;271278;0;312 
542795;23;484;0;271397;0;392 
541584;25;460;0;270792;0;360 
553401;9;428;0;276700;0;392 
545690;39;544;0;272845;0;396 
541916;14;444;0;270958;0;388 
545743;31;504;0;272871;0;380 
541602;30;448;0;270801;0;328 
543940;49;600;0;271969;0;404 
543149;49;548;0;271574;0;352 
544497;26;512;0;272248;0;408 
545137;24;440;0;272568;0;344 
553607;14;444;0;276802;0;392 
543500;28;500;0;271750;0;388 
546556;22;469;0;273277;0;381 
545744;16;436;0;272872;0;372 
544958;20;452;0;272479;0;372 
545565;45;536;0;272782;0;356 
543085;65;584;0;271542;0;324 
547057;34;560;0;273529;0;424 
542350;19;428;0;271175;0;352 
543598;17;468;0;271799;0;400 
545650;40;519;0;272825;0;359 
546092;21;468;0;273045;0;384 
545727;24;500;0;272863;0;404 
544393;23;496;0;272196;0;404 
545232;36;500;0;272615;0;356 
542392;47;572;0;271196;0;384 
544401;26;534;0;272199;0;430 
542484;23;464;0;271242;0;372 
549371;16;436;0;274685;0;384 
545802;23;460;0;272901;0;368 
543527;21;480;0;271762;0;396 
541504;23;444;0;270752;0;352 
543781;33;500;0;271890;0;368 
542500;37;488;0;271250;0;340 
543582;53;572;0;271791;0;360 
543948;35;530;0;271974;0;390 
544134;28;452;0;272067;0;340 
552049;15;480;0;276024;0;420 
543246;33;472;0;271623;0;340 
551637;40;543;0;275818;0;383 
542696;21;487;0;271348;0;403 
543507;22;480;0;271753;0;392 
545169;28;420;0;272584;0;308 
544259;65;600;0;272129;0;344 
542524;14;376;0;271262;0;320 
543866;46;559;0;271933;0;379 
542156;28;480;0;271078;0;368 
545298;27;416;0;272649;0;308 
545208;47;544;0;272604;0;356 
543361;28;472;0;271680;0;360 
551929;156;936;0;275964;0;444 
