CYCLES;0xC9;0xCA;0xCB;0xCC;0xD0;0xD1
617;17;1;1;4;0;0 
1838;17;1;1;4;0;0 
2026;17;1;1;4;0;0 
2660;17;1;1;4;0;0 
626;17;1;1;4;0;0 
628;17;1;1;4;0;0 
642;17;1;1;4;0;0 
2308;17;1;1;4;0;0 
837;17;1;1;6;0;0 
688;17;1;1;4;0;0 
718;17;1;1;4;0;0 
1653;17;1;1;4;0;0 
646;17;1;1;4;0;0 
714;17;1;1;4;0;0 
653;17;1;1;4;0;0 
735;17;1;1;4;0;0 
666;17;1;1;4;0;0 
915;17;1;1;4;0;0 
634;17;1;1;4;0;0 
703;17;1;1;4;0;0 
1607;17;1;1;4;0;0 
1624;17;1;1;4;0;0 
648;17;1;1;4;0;0 
1153;17;1;1;4;0;0 
673;17;1;1;4;0;0 
730;17;1;1;4;0;0 
611;17;1;1;4;0;0 
626;17;1;1;3;0;0 
678;17;1;1;4;0;0 
726;17;1;1;4;0;0 
1281;17;1;1;4;0;0 
1087;17;1;1;4;0;0 
