CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
312398;0;21346;2;2;5175;0 
312155;0;21346;2;2;5294;0 
312900;0;21346;2;2;5175;0 
310825;0;21346;2;2;5211;0 
310375;0;21346;2;2;5192;0 
308706;0;21346;2;2;5206;0 
308451;0;21346;2;2;5117;0 
314605;0;21346;2;2;5166;0 
312353;0;21346;2;2;5180;0 
310705;0;21346;2;2;5206;0 
316391;0;21346;2;2;5196;0 
308680;0;21346;2;2;5210;0 
308161;0;21346;2;2;5122;0 
307267;0;21346;2;2;5152;0 
310146;0;21346;2;2;5156;0 
312026;0;21346;2;2;5194;0 
311600;0;21346;2;2;5223;0 
311527;0;21346;2;2;5152;0 
307210;0;21346;2;2;5126;0 
307032;0;21346;2;2;5252;0 
303866;0;21346;2;2;5165;0 
314445;0;21346;2;2;5209;0 
312951;0;21346;2;2;5160;0 
309662;0;21346;2;2;5177;0 
308391;0;21346;2;2;5169;0 
313087;0;21346;2;2;5193;0 
309883;0;21346;2;2;5198;0 
310534;0;21346;2;2;5151;0 
315080;0;21346;2;2;5156;0 
311019;0;21346;2;2;5158;0 
314234;0;21346;2;2;5208;0 
304711;0;21346;2;2;5156;0 
314160;0;21346;2;2;5190;0 
306783;0;21346;2;2;5175;0 
310215;0;21346;2;2;5175;0 
319493;0;21346;2;2;5190;0 
306589;0;21346;2;2;5162;0 
307891;0;21346;2;2;5218;0 
315743;0;21346;2;2;5166;0 
314035;0;21346;2;2;5156;0 
306887;0;21346;2;2;5139;0 
311979;0;21346;2;2;5168;0 
303012;0;21346;2;2;5208;0 
319426;0;21346;2;2;5294;0 
313720;0;21346;2;2;5159;0 
304756;0;21346;2;2;5138;0 
307969;0;21346;2;2;5200;0 
307798;0;21346;2;2;5193;0 
310981;0;21346;2;2;5181;0 
307934;0;21346;2;2;5166;0 
