CYCLES;0xD2;0xE0;0xE1;0xE2;0xE3;0xE4
626233;0;11945;7480;38;0;11180 
627733;0;11903;6402;18;0;11208 
624890;0;11855;6402;39;0;11153 
627401;0;11877;9006;17;0;11188 
627134;0;11844;8428;33;0;11200 
627819;0;12111;6883;33;0;11226 
627896;0;11826;8165;32;0;11154 
623836;0;11868;6184;34;0;11190 
624839;0;12328;6871;54;0;11142 
627094;0;11941;9819;41;0;11197 
626137;0;11836;8960;33;0;11183 
623857;0;11897;6362;39;0;11182 
624111;0;11892;6254;33;0;11175 
625152;0;11924;7601;41;0;11193 
623953;0;12030;6083;17;0;11187 
625475;0;11884;7178;44;0;11173 
625791;0;11784;8592;16;0;11135 
624068;0;12001;6287;42;0;11185 
625882;0;11719;8344;18;0;11157 
626438;0;11936;7828;42;0;11185 
627123;0;11865;7141;22;0;11199 
625970;0;11894;6856;42;0;11184 
625208;0;11814;7029;17;0;11168 
627605;0;11991;8166;41;0;11177 
623462;0;11927;6025;17;0;11199 
623389;0;11876;5970;51;0;11177 
624744;0;11940;7108;41;0;11198 
624319;0;11917;6609;42;0;11188 
626381;0;11867;9092;16;0;11211 
626963;0;11984;9137;41;0;11193 
628663;0;12017;9157;41;0;11170 
625095;0;12021;7115;41;0;11197 
626891;0;11853;8577;33;0;11184 
626423;0;11751;7909;41;0;11169 
625453;0;11770;8381;21;0;11133 
626989;0;11998;9235;41;0;11182 
625770;0;11764;8328;17;0;11158 
624056;0;11919;6525;46;0;11173 
626108;0;11902;8512;46;0;11206 
626645;0;11882;9239;32;0;11165 
627752;0;11919;9155;17;0;11183 
627492;0;11789;8181;41;0;11138 
627994;0;11896;9671;17;0;11167 
626103;0;11890;8549;37;0;11197 
626431;0;11860;8616;16;0;11186 
626288;0;11970;8617;39;0;11206 
623891;0;11939;6191;16;0;11170 
627091;0;11947;9674;44;0;11168 
623508;0;11895;6151;16;0;11193 
624854;0;12126;6627;39;0;11225 
626117;0;11789;7157;16;0;11162 
626131;0;11999;8418;39;0;11225 
626054;0;11793;8701;21;0;11172 
624481;0;12078;6390;42;0;11200 
623894;0;11934;6324;33;0;11142 
625977;0;11894;7367;37;0;11206 
623651;0;11878;6121;33;0;11143 
627830;0;11820;10178;41;0;11157 
625230;0;12189;6882;53;0;11198 
627873;0;11996;8167;37;0;11163 
625906;0;11799;8466;33;0;11198 
623515;0;11916;6067;29;0;11167 
627104;0;11724;9225;33;0;11159 
625892;0;11840;7437;17;0;11152 
623796;0;11796;6640;32;0;11158 
624187;0;11808;7106;33;0;11149 
625606;0;11892;7122;32;0;11212 
626720;0;11858;7904;16;0;11196 
625886;0;12025;6690;42;0;11216 
626973;0;11908;7994;48;0;11183 
627477;0;11786;9896;39;0;11184 
626920;0;11868;9284;17;0;11196 
624232;0;11961;6464;41;0;11167 
624905;0;11752;7715;17;0;11175 
625009;0;11993;7058;40;0;11174 
624725;0;11745;7510;16;0;11182 
627223;0;11934;8366;37;0;11177 
624592;0;11803;7152;17;0;11188 
623856;0;11841;6235;42;0;11187 
626046;0;11893;8825;16;0;11185 
627080;0;11822;8811;39;0;11165 
625149;0;11862;7655;41;0;11218 
626508;0;12580;8713;31;0;11157 
626826;0;11924;8051;16;0;11222 
624352;0;11969;6486;41;0;11165 
627633;0;11914;8950;41;0;11208 
627565;0;12940;8644;45;0;11174 
626539;0;11823;9278;32;0;11171 
627420;0;12054;9387;38;0;11193 
626184;0;13494;7131;43;0;11174 
624974;0;11710;7984;22;0;11159 
628064;0;11916;9622;41;0;11188 
625498;0;11855;8193;17;0;11199 
626445;0;11774;9311;41;0;11170 
626398;0;11953;8690;17;0;11182 
626238;0;11807;8490;41;0;11180 
626203;0;11833;9013;17;0;11149 
623854;0;11825;6527;41;0;11183 
627539;0;11766;8075;17;0;11172 
625781;0;11811;7535;41;0;11156 
625055;0;11984;7662;37;0;11185 
625122;0;12828;6817;41;0;11173 
624784;0;11886;7485;17;0;11177 
627335;0;11995;9423;42;0;11213 
623098;0;11757;6272;16;0;11144 
625644;0;11714;8609;48;0;11157 
625464;0;11842;6737;17;0;11169 
624252;0;11929;6408;41;0;11152 
623890;0;11701;6899;17;0;11162 
625583;0;11754;8651;37;0;11146 
625223;0;11758;8047;17;0;11170 
625385;0;11861;8156;39;0;11144 
626083;0;12701;7630;30;0;11225 
624701;0;12029;6767;40;0;11208 
626792;0;12340;8920;33;0;11165 
625615;0;11758;7174;33;0;11170 
626839;0;11848;9508;37;0;11198 
626587;0;11945;8969;22;0;11174 
623413;0;11847;5895;42;0;11163 
623832;0;12503;6284;22;0;11141 
624841;0;11885;7196;43;0;11171 
625071;0;11827;7552;22;0;11181 
626816;0;11785;9111;41;0;11134 
625262;0;11778;7775;21;0;11191 
625686;0;11780;8543;40;0;11187 
623797;0;11687;6902;16;0;11167 
626560;0;11980;8471;36;0;11254 
625855;0;11795;8434;16;0;11181 
626637;0;11950;9084;38;0;11194 
626831;0;11864;8089;17;0;11179 
623688;0;11932;6143;41;0;11150 
624666;0;12039;6364;43;0;11195 
625691;0;12103;7193;42;0;11210 
