CYCLES;0xC8;0xC9;0xCA;0xCB;0xCC;0xD0
35949;0;3402;1;1;129;0 
35356;0;3402;1;1;130;0 
35354;0;3402;1;1;128;0 
36369;0;3402;1;1;130;0 
35487;0;3402;1;1;127;0 
35300;0;3402;1;1;131;0 
35375;0;3402;1;1;127;0 
36205;0;3402;1;1;126;0 
35223;0;3402;1;1;129;0 
35587;0;3402;1;1;132;0 
35357;0;3402;1;1;132;0 
35418;0;3402;1;1;130;0 
35308;0;3402;1;1;128;0 
35878;0;3402;1;1;128;0 
35485;0;3402;1;1;128;0 
35884;0;3402;1;1;128;0 
35650;0;3402;1;1;128;0 
35310;0;3402;1;1;127;0 
35356;0;3402;1;1;128;0 
37871;0;3402;1;1;128;0 
35813;0;3402;1;1;128;0 
35102;0;3402;1;1;127;0 
36112;0;3402;1;1;129;0 
35202;0;3402;1;1;129;0 
36376;0;3402;1;1;129;0 
35350;0;3402;1;1;134;0 
35499;0;3402;1;1;126;0 
35411;0;3402;1;1;128;0 
35736;0;3402;1;1;129;0 
36160;0;3402;1;1;129;0 
36177;0;3402;1;1;129;0 
35578;0;3402;1;1;127;0 
35635;0;3402;1;1;134;0 
36265;0;3402;1;1;129;0 
36319;0;3402;1;1;126;0 
35370;0;3402;1;1;128;0 
35184;0;3402;1;1;129;0 
36432;0;3402;1;1;127;0 
35209;0;3402;1;1;131;0 
36513;0;3402;1;1;129;0 
35590;0;3402;1;1;132;0 
36596;0;3402;1;1;127;0 
36519;0;3402;1;1;133;0 
35476;0;3402;1;1;129;0 
35112;0;3402;1;1;127;0 
35213;0;3402;1;1;129;0 
36291;0;3402;1;1;128;0 
35389;0;3402;1;1;129;0 
35056;0;3402;1;1;127;0 
35388;0;3402;1;1;130;0 
36249;0;3402;1;1;126;0 
35352;0;3402;1;1;129;0 
36420;0;3402;1;1;129;0 
35383;0;3402;1;1;128;0 
35210;0;3402;1;1;130;0 
36521;0;3402;1;1;129;0 
35206;0;3402;1;1;130;0 
35569;0;3402;1;1;130;0 
35229;0;3402;1;1;128;0 
35387;0;3402;1;1;130;0 
35447;0;3402;1;1;130;0 
36161;0;3402;1;1;128;0 
36380;0;3402;1;1;127;0 
35200;0;3402;1;1;128;0 
35210;0;3402;1;1;127;0 
35550;0;3402;1;1;129;0 
36347;0;3402;1;1;128;0 
35410;0;3402;1;1;129;0 
35411;0;3402;1;1;127;0 
35229;0;3402;1;1;127;0 
35284;0;3402;1;1;128;0 
35295;0;3402;1;1;129;0 
35199;0;3402;1;1;128;0 
35283;0;3402;1;1;129;0 
35223;0;3402;1;1;128;0 
35361;0;3402;1;1;129;0 
35383;0;3402;1;1;134;0 
35379;0;3402;1;1;128;0 
35500;0;3402;1;1;127;0 
35191;0;3402;1;1;128;0 
35394;0;3402;1;1;127;0 
36428;0;3403;1;1;138;0 
35066;0;3402;1;1;129;0 
37368;0;3402;1;1;129;0 
35997;0;3402;1;1;130;0 
36586;0;3402;1;1;129;0 
35406;0;3402;1;1;128;0 
36201;0;3402;1;1;126;0 
36492;0;3402;1;1;128;0 
35221;0;3402;1;1;131;0 
36204;0;3402;1;1;130;0 
35622;0;3402;1;1;130;0 
35532;0;3402;1;1;130;0 
36391;0;3402;1;1;129;0 
35213;0;3402;1;1;127;0 
35411;0;3402;1;1;130;0 
35177;0;3402;1;1;128;0 
35397;0;3402;1;1;129;0 
35360;0;3402;1;1;130;0 
35221;0;3402;1;1;127;0 
38209;0;3402;1;1;131;0 
35230;0;3402;1;1;126;0 
35305;0;3403;1;1;131;0 
35266;0;3402;1;1;129;0 
35208;0;3402;1;1;127;0 
35406;0;3402;1;1;128;0 
35433;0;3402;1;1;133;0 
36435;0;3402;1;1;128;0 
35070;0;3402;1;1;127;0 
35260;0;3402;1;1;131;0 
35415;0;3402;1;1;126;0 
35233;0;3402;1;1;132;0 
35758;0;3402;1;1;130;0 
36581;0;3402;1;1;130;0 
35391;0;3402;1;1;131;0 
35258;0;3402;1;1;129;0 
35422;0;3402;1;1;130;0 
35236;0;3402;1;1;133;0 
35352;0;3402;1;1;126;0 
35368;0;3402;1;1;127;0 
36376;0;3402;1;1;129;0 
36183;0;3402;1;1;130;0 
36249;0;3402;1;1;128;0 
35374;0;3402;1;1;128;0 
36203;0;3402;1;1;129;0 
35323;0;3402;1;1;129;0 
35226;0;3402;1;1;130;0 
35190;0;3402;1;1;130;0 
35213;0;3402;1;1;130;0 
35389;0;3402;1;1;131;0 
36174;0;3402;1;1;129;0 
35410;0;3402;1;1;132;0 
35862;0;3402;1;1;137;0 
35501;0;3402;1;1;130;0 
35350;0;3402;1;1;128;0 
36188;0;3402;1;1;129;0 
35462;0;3402;1;1;131;0 
36558;0;3402;1;1;128;0 
36334;0;3402;1;1;131;0 
35329;0;3402;1;1;128;0 
35721;0;3402;1;1;133;0 
35211;0;3402;1;1;126;0 
38029;0;3402;1;1;131;0 
36173;0;3402;1;1;129;0 
36433;0;3402;1;1;128;0 
36549;0;3402;1;1;128;0 
35073;0;3402;1;1;130;0 
35397;0;3402;1;1;131;0 
