CYCLES;0x61;0x7A;0x86;0x87;0xC0;0xC1
36959;16;1;0;0;28;0 
35234;8;1;0;0;26;0 
36510;16;1;0;0;28;0 
36457;20;1;0;0;26;0 
35361;20;1;0;0;30;0 
36331;4;1;0;0;27;0 
35434;20;1;0;0;29;0 
36149;12;1;0;0;30;0 
36023;12;1;0;0;27;0 
35257;20;1;0;0;30;0 
36745;12;1;0;0;28;0 
35707;12;1;0;0;31;0 
35342;12;1;0;0;28;0 
36322;4;1;0;0;31;0 
35348;20;1;0;0;27;0 
35266;8;1;0;0;30;0 
35270;20;1;0;0;30;0 
35269;8;1;0;0;27;0 
35102;8;1;0;0;29;0 
36143;12;1;0;0;29;0 
35206;8;1;0;0;27;0 
35036;12;1;0;0;24;0 
35183;8;1;0;0;24;0 
35581;20;1;0;0;28;0 
35535;16;1;0;0;29;0 
35514;20;1;0;0;28;0 
35939;28;1;0;0;26;0 
38230;24;1;0;0;29;0 
35400;16;1;0;0;28;0 
36939;20;1;0;0;29;0 
35227;20;1;0;0;27;0 
35406;20;1;0;0;26;0 
35513;28;1;0;0;29;0 
36722;12;1;0;0;28;0 
35588;20;1;0;0;30;0 
35336;0;1;1;0;25;0 
35536;8;1;1;0;35;0 
36304;12;1;0;0;29;0 
35200;4;1;0;0;26;0 
35694;20;1;0;0;30;0 
35526;12;1;0;0;27;0 
35282;20;1;0;0;28;0 
35370;8;1;0;0;30;0 
36063;12;1;0;0;26;0 
35329;24;1;0;0;27;0 
36455;16;1;0;0;28;0 
35351;8;1;0;0;27;0 
35610;16;1;0;0;26;0 
36244;16;1;0;0;29;0 
35758;20;1;0;0;28;0 
36342;16;1;0;0;27;0 
35511;28;1;0;0;28;0 
35351;20;1;0;0;28;0 
36159;12;1;0;0;27;0 
35235;8;1;0;0;28;0 
35566;20;1;0;0;28;0 
35988;12;1;0;0;27;0 
35663;16;1;0;0;29;0 
35244;12;1;0;0;31;0 
35219;8;1;0;0;27;0 
35632;40;1;0;0;30;0 
35295;28;1;0;0;30;0 
35240;4;1;0;0;27;0 
35062;12;1;0;0;25;0 
35632;8;1;0;0;26;0 
36565;20;1;0;0;27;0 
36128;20;1;0;0;30;0 
35474;12;1;0;0;27;0 
35247;32;1;0;0;26;0 
35829;12;1;0;0;25;0 
35062;4;1;0;0;28;0 
35479;16;1;0;0;30;0 
35450;8;1;0;0;30;0 
35200;12;1;0;0;27;0 
35633;16;1;0;0;26;0 
35332;16;1;0;0;29;0 
35545;16;1;0;0;26;0 
35275;20;1;0;0;28;0 
35284;12;1;0;0;29;0 
35790;0;1;0;0;28;0 
35190;8;1;0;0;26;0 
35845;12;1;0;0;25;0 
36071;12;1;0;0;28;0 
36974;16;1;0;0;25;0 
35397;16;1;1;0;35;0 
35170;8;1;0;0;28;0 
35388;4;1;1;0;36;0 
35217;4;1;0;0;29;0 
35217;24;1;0;0;29;0 
35210;12;1;0;0;29;0 
35265;16;1;0;0;28;0 
35481;0;1;0;0;26;0 
36326;20;1;0;0;26;0 
36116;16;1;0;0;29;0 
35734;16;1;0;0;28;0 
36282;16;1;0;0;30;0 
35107;16;1;0;0;30;0 
36061;24;1;0;0;29;0 
